,Date,Price Gold,Price Nasdaq100,Price S&P500,Price DAX,Price Euro Bund
2058,2020-11-12,1875.6,11857.0,3537.5,13220.0,174.42
2059,2020-11-15,1886.6,11957.25,3587.0,,
2060,2020-11-16,1888.2,12061.25,3625.5,13166.0,174.94
2061,2020-11-17,1879.5,11972.0,3604.5,13140.0,174.94
2062,2020-11-18,1872.0,11876.0,3562.0,13110.0,175.28
2063,2020-11-19,1864.8,11960.0,3560.0,13089.0,175.2
2064,2020-11-22,1869.8,11894.0,3546.5,,
2065,2020-11-23,1835.7,11909.75,3576.0,13132.0,175.7
2066,2020-11-24,1805.2,12098.5,3635.5,13222.0,175.37
2067,2020-11-25,1812.1,12168.25,3630.25,13344.0,175.1
2068,2020-11-26,1814.4,12157.0,3620.5,13280.0,175.18
2069,2020-11-29,1790.8,12286.5,3643.75,,
2070,2020-11-30,1780.3,12336.0,3631.0,13360.0,175.63
2071,2020-12-01,1819.1,12456.25,3661.25,13331.0,175.32
2072,2020-12-02,1833.9,12472.0,3671.0,13346.0,174.56
2073,2020-12-03,1844.7,12487.0,3668.25,13286.0,174.63
2074,2020-12-06,1841.1,12525.0,3694.75,,
2075,2020-12-07,1866.1,12574.0,3682.75,13288.0,177.45
2076,2020-12-08,1875.4,12657.25,3707.75,13231.0,177.89
2077,2020-12-09,1843.0,12342.75,3669.5,13325.0,178.08
2078,2020-12-10,1840.0,12391.0,3662.75,13333.0,178.3
2079,2020-12-13,1845.0,12414.0,3670.0,,
2080,2020-12-14,1830.5,12472.5,3647.0,13190.0,178.37
2081,2020-12-15,1857.7,12604.0,3689.75,13219.0,178.37
2082,2020-12-16,1868.4,12681.25,3697.0,13411.0,178.28
2083,2020-12-17,1891.3,12747.5,3713.0,13574.0,177.6
2084,2020-12-20,1892.9,12760.0,3718.25,,
2085,2020-12-21,1883.0,12698.25,3685.0,13590.0,177.83
2086,2020-12-22,1865.6,12704.75,3674.25,13400.0,177.7
2087,2020-12-23,1877.3,12660.75,3685.25,13412.0,178.07
2088,2020-12-27,1887.0,12676.25,3682.0,,
2089,2020-12-28,1878.0,12845.25,3731.0,13626.0,177.35
2090,2020-12-29,1881.8,12860.75,3724.5,13795.0,177.6
2091,2020-12-30,1899.0,12840.0,3725.0,13684.0,177.73
2092,2021-01-03,1908.2,12889.0,3748.75,,
2093,2021-01-04,1946.0,12682.75,3695.0,13712.0,177.78
2094,2021-01-05,1952.8,12800.25,3717.5,13688.0,178.22
2095,2021-01-06,1921.5,12658.5,3752.5,13688.0,177.85
2096,2021-01-07,1915.2,12927.0,3797.75,13877.0,177.47
2097,2021-01-10,1849.4,13093.25,3815.5,,
2098,2021-01-11,1845.4,12910.75,3794.25,14046.0,177.28
2099,2021-01-12,1855.0,12882.5,3792.0,13945.0,176.83
2100,2021-01-13,1845.6,12975.5,3808.5,13920.0,176.84
2101,2021-01-14,1847.3,12909.0,3793.0,13957.0,177.49
2102,2021-01-17,1828.8,12774.25,3750.0,,
2103,2021-01-18,1837.8,12812.0,3769.25,13725.0,177.71
2104,2021-01-19,1839.9,13030.0,3796.75,13888.0,177.31
2105,2021-01-20,1871.0,13288.5,3841.5,13865.0,177.33
2106,2021-01-21,1870.1,13394.0,3846.75,13953.0,177.41
2107,2021-01-24,1855.3,13370.0,3835.5,,
2108,2021-01-25,1854.9,13459.75,3845.0,13881.0,177.13
2109,2021-01-26,1849.7,13551.0,3845.25,13704.0,177.82
2110,2021-01-27,1847.2,13052.5,3735.25,13874.0,177.56
2111,2021-01-28,1845.6,13156.0,3770.25,13496.0,177.64
2112,2021-01-31,1865.0,12849.0,3692.25,,
2113,2021-02-01,1863.6,13232.5,3764.75,13356.0,177.36
2114,2021-02-02,1838.5,13506.0,3829.5,13645.0,177.13
2115,2021-02-03,1834.5,13429.5,3832.75,13881.0,176.6
2116,2021-02-04,1794.3,13560.0,3864.25,13960.0,176.35
2117,2021-02-07,1818.1,13623.75,3889.0,,
2118,2021-02-08,1832.4,13683.5,3910.5,14082.0,175.96
2119,2021-02-09,1838.3,13698.0,3912.25,14068.0,176.1
2120,2021-02-10,1844.3,13662.0,3907.0,14034.0,176.07
2121,2021-02-11,1825.4,13711.25,3905.25,13919.0,176.27
2122,2021-02-14,1826.0,13829.5,3936.5,,
2123,2021-02-15,1819.7,13872.5,3950.75,14073.0,175.65
2124,2021-02-16,1793.1,13758.25,3929.0,14118.0,175.24
2125,2021-02-17,1776.0,13699.5,3928.25,14020.0,174.45
2126,2021-02-18,1774.6,13638.25,3910.5,13966.0,175.12
2127,2021-02-21,1782.0,13585.0,3905.5,,
2128,2021-02-22,1809.3,13227.0,3878.0,13970.0,173.95
2129,2021-02-23,1805.0,13170.75,3876.25,13909.0,174.57
2130,2021-02-24,1804.9,13304.75,3923.5,13857.0,174.49
2131,2021-02-25,1770.9,12802.5,3823.25,14025.0,174.21
2132,2021-02-28,1732.8,12957.5,3817.25,,
2133,2021-03-01,1722.8,13312.25,3903.25,13875.0,174.02
2134,2021-03-02,1736.5,13061.25,3867.5,14026.0,174.75
2135,2021-03-03,1708.4,12682.0,3818.0,14061.0,174.93
2136,2021-03-04,1695.3,12435.0,3765.5,13986.0,173.79
2137,2021-03-07,1701.6,12715.0,3854.75,,
2138,2021-03-08,1679.3,12345.75,3831.25,14040.0,171.09
2139,2021-03-09,1714.5,12812.0,3878.5,14396.0,170.93
2140,2021-03-10,1725.0,12795.25,3907.75,14440.0,171.38
2141,2021-03-11,1720.5,13055.0,3928.0,14542.0,171.43
2142,2021-03-14,1726.5,12933.5,3937.5,,
2143,2021-03-15,1730.7,13073.0,3957.75,14578.0,171.32
2144,2021-03-16,1730.0,13159.5,3957.25,14496.0,171.77
2145,2021-03-17,1744.0,13187.0,3962.0,14561.0,171.68
2146,2021-03-18,1733.7,12793.5,3910.75,14695.0,171.44
2147,2021-03-21,1745.6,12807.0,3893.5,,
2148,2021-03-22,1738.5,13069.0,3933.25,14624.0,171.3
2149,2021-03-23,1725.9,13050.25,3905.75,14686.0,171.54
2150,2021-03-24,1733.2,12803.0,3882.75,14608.0,172.19
2151,2021-03-25,1725.5,12799.75,3907.5,14591.0,172.3
2152,2021-03-28,1732.4,12975.75,3962.25,,
2153,2021-03-29,1713.0,12975.0,3965.25,14816.0,172.08
2154,2021-03-30,1685.9,12894.75,3949.5,14886.0,171.53
2155,2021-03-31,1709.0,13094.5,3967.5,15006.0,171.14
2156,2021-04-04,1730.0,13339.0,4030.0,,
2157,2021-04-05,1729.2,13603.75,4069.75,,
2158,2021-04-06,1744.4,13580.5,4067.0,15255.0,171.55
2159,2021-04-07,1738.6,13620.75,4074.25,15229.0,171.67
2160,2021-04-08,1756.5,13786.5,4098.0,15226.0,171.67
2161,2021-04-11,1744.5,13817.75,4114.25,,
2162,2021-04-12,1732.2,13825.0,4122.75,15216.0,171.25
2163,2021-04-13,1746.4,13977.75,4134.75,15263.0,171.22
2164,2021-04-14,1736.6,13827.0,4123.5,15264.0,171.57
2165,2021-04-15,1764.8,14002.0,4162.75,15208.0,170.66
2166,2021-04-18,1778.8,13989.0,4165.0,,
2167,2021-04-19,1770.5,13900.0,4156.25,15480.0,170.94
2168,2021-04-20,1779.1,13740.0,4121.25,15416.0,170.38
2169,2021-04-21,1794.5,13896.5,4157.5,15161.0,170.82
2170,2021-04-22,1784.0,13757.0,4129.0,15255.0,171.02
2171,2021-04-25,1776.1,13919.75,4170.75,,
2172,2021-04-26,1781.1,14024.75,4181.5,15288.0,170.75
2173,2021-04-27,1776.4,13955.5,4180.25,15307.0,170.75
2174,2021-04-28,1781.9,13973.5,4184.75,15278.0,170.59
2175,2021-04-29,1772.4,13948.25,4200.75,15332.0,170.61
2176,2021-05-02,1768.1,13880.25,4181.5,,
2177,2021-05-03,1793.2,13785.0,4184.25,15188.0,169.98
2178,2021-05-04,1778.4,13525.75,4158.25,15250.0,170.15
2179,2021-05-05,1787.0,13484.0,4158.75,14924.0,170.62
2180,2021-05-06,1815.4,13614.5,4197.5,15170.0,170.57
2181,2021-05-09,1835.4,13718.0,4226.75,,
2182,2021-05-10,1836.2,13316.5,4176.75,15439.0,170.18
2183,2021-05-11,1838.2,13321.25,4140.0,15315.0,170.13
2184,2021-05-12,1816.2,12968.75,4053.5,15126.0,169.42
2185,2021-05-13,1826.4,13095.0,4112.5,15092.0,168.8
2186,2021-05-16,1845.9,13380.25,4169.0,,
2187,2021-05-17,1867.3,13308.5,4159.0,15432.0,169.13
2188,2021-05-18,1870.2,13182.0,4114.0,15439.0,168.83
2189,2021-05-19,1869.9,13220.5,4107.75,15299.0,168.76
2190,2021-05-20,1878.1,13492.5,4152.5,15134.0,168.63
2191,2021-05-23,1882.7,13384.5,4149.25,,
2192,2021-05-24,1881.2,13656.5,4199.25,15460.0,169.18
2193,2021-05-25,1902.4,13670.25,4188.0,15554.0,169.37
2194,2021-05-26,1899.3,13702.5,4193.0,15501.0,169.88
2195,2021-05-27,1899.8,13694.75,4211.25,15449.0,170.3
2196,2021-05-30,1906.8,13699.0,4206.5,,
2197,2021-05-31,1910.3,13660.5,4192.0,15521.0,169.87
2198,2021-06-01,1903.0,13653.25,4198.5,15455.0,170.06
2199,2021-06-02,1910.5,13679.5,4208.0,15562.0,169.92
2200,2021-06-03,1872.7,13531.75,4190.75,15605.0,170.17
2201,2021-06-06,1894.3,13773.25,4232.25,,
2202,2021-06-07,1901.6,13823.0,4227.5,15690.0,171.92
2203,2021-06-08,1894.4,13813.0,4225.5,15711.0,171.72
2204,2021-06-09,1891.4,13817.0,4222.25,15660.0,172.11
2205,2021-06-10,1901.9,13975.5,4230.0,15572.0,172.55
2206,2021-06-13,1879.6,13991.0,4238.5,,
2207,2021-06-14,1867.8,14111.0,4246.25,15719.0,172.91
2208,2021-06-15,1861.0,14039.0,4238.0,15728.0,172.62
2209,2021-06-16,1812.3,13941.0,4204.25,15742.0,172.3
2210,2021-06-17,1773.9,14180.0,4216.0,15665.0,171.97
2211,2021-06-20,1764.8,14022.75,4146.25,,
2212,2021-06-21,1783.2,14136.75,4219.25,15410.0,172.69
2213,2021-06-22,1779.1,14274.0,4237.5,15618.0,172.12
2214,2021-06-23,1778.2,14275.25,4233.75,15632.0,172.02
2215,2021-06-24,1775.7,14365.75,4262.0,15479.0,172.21
2216,2021-06-27,1781.2,14345.25,4276.25,,
2217,2021-06-28,1778.8,14504.5,4280.5,15599.0,171.79
2218,2021-06-29,1761.9,14584.75,4284.75,15537.0,172.25
2219,2021-06-30,1770.8,14558.5,4294.25,15700.0,172.13
2220,2021-07-01,1777.5,14543.75,4309.75,15560.0,172.5
2221,2021-07-04,1787.5,14705.5,4340.25,,
2222,2021-07-05,1791.8,14694.75,4341.5,15625.0,173.12
2223,2021-07-06,1797.0,14764.5,4328.0,15644.0,172.72
2224,2021-07-07,1803.8,14812.0,4352.25,15486.0,173.6
2225,2021-07-08,1803.2,14710.25,4310.25,15695.0,174.16
2226,2021-07-11,1808.5,14824.0,4362.0,,
2227,2021-07-12,1806.7,14880.0,4377.0,15665.0,173.91
2228,2021-07-13,1808.3,14869.75,4359.5,15787.0,174.05
2229,2021-07-14,1828.7,14895.0,4366.5,15763.0,173.72
2230,2021-07-15,1830.7,14778.5,4347.75,15748.0,174.55
2231,2021-07-18,1811.9,14669.75,4317.75,,
2232,2021-07-19,1813.5,14593.75,4262.75,15472.0,175.15
2233,2021-07-20,1810.6,14729.75,4318.75,15137.0,175.48
2234,2021-07-21,1803.9,14836.75,4355.0,15273.0,175.77
2235,2021-07-22,1807.7,14979.5,4371.5,15449.0,175.54
2236,2021-07-25,1802.3,15098.0,4400.5,,
2237,2021-07-26,1797.1,15125.25,4415.75,15651.0,176.0
2238,2021-07-27,1798.6,14875.75,4380.0,15614.0,175.88
2239,2021-07-28,1811.5,14984.75,4393.75,15541.0,176.27
2240,2021-07-29,1832.5,14905.25,4394.25,15534.0,176.57
2241,2021-08-01,1817.0,14972.75,4396.5,,
2242,2021-08-02,1816.8,14962.25,4383.75,15592.0,176.55
2243,2021-08-03,1813.7,15038.0,4409.75,15537.0,176.82
2244,2021-08-04,1814.9,15081.75,4396.25,15546.0,177.01
2245,2021-08-05,1806.7,15167.75,4420.25,15683.0,177.16
2246,2021-08-08,1765.0,15090.25,4428.0,,
2247,2021-08-09,1732.0,15128.75,4427.25,15718.0,176.45
2248,2021-08-10,1730.4,15045.0,4429.25,15744.0,176.6
2249,2021-08-11,1752.9,15008.5,4440.0,15775.0,176.55
2250,2021-08-12,1754.4,15079.75,4455.75,15850.0,176.76
2251,2021-08-15,1780.9,15119.25,4456.25,,
2252,2021-08-16,1789.1,15131.5,4472.0,15928.0,176.86
2253,2021-08-17,1787.8,14970.25,4436.75,15936.0,176.75
2254,2021-08-18,1789.5,14840.0,4389.75,15881.0,176.81
2255,2021-08-19,1782.8,14943.25,4403.75,15880.0,177.01
2256,2021-08-22,1781.2,15090.0,4435.0,,
2257,2021-08-23,1807.6,15327.0,4481.0,15830.0,177.1
2258,2021-08-24,1805.1,15362.25,4483.5,15863.0,176.93
2259,2021-08-25,1793.0,15367.25,4493.75,15903.0,176.77
2260,2021-08-26,1795.2,15286.0,4470.0,15837.0,175.91
2261,2021-08-29,1821.6,15432.75,4508.75,,
2262,2021-08-30,1812.2,15605.5,4529.5,15855.0,176.11
2263,2021-08-31,1816.7,15599.5,4527.75,15868.0,176.46
2264,2021-09-01,1816.2,15610.0,4522.5,15839.0,175.35
2265,2021-09-02,1811.5,15601.0,4536.75,15814.0,175.23
2266,2021-09-05,1833.5,15656.0,4533.0,,
2267,2021-09-06,1825.6,15702.0,4545.25,15742.0,172.23
2268,2021-09-07,1796.1,15671.0,4517.5,15910.0,172.17
2269,2021-09-08,1790.9,15610.0,4511.0,15815.0,171.59
2270,2021-09-09,1796.2,15561.0,4482.0,15604.0,171.69
2271,2021-09-12,1789.8,15443.0,4451.75,,
2272,2021-09-13,1794.8,15444.0,4465.75,15605.0,171.71
2273,2021-09-14,1806.6,15390.0,4437.0,15728.0,171.7
2274,2021-09-15,1795.5,15509.75,4476.0,15717.0,171.86
2275,2021-09-16,1754.6,15497.75,4459.25,15686.0,171.48
2276,2021-09-19,1754.2,15284.0,4411.75,,
2277,2021-09-20,1765.5,14992.0,4342.5,15466.0,171.01
2278,2021-09-21,1775.0,14992.75,4336.5,15150.0,171.7
2279,2021-09-22,1769.2,15178.25,4386.0,15248.0,171.69
2280,2021-09-23,1743.7,15300.25,4439.0,15528.0,171.67
2281,2021-09-26,1751.8,15319.0,4446.0,,
2282,2021-09-27,1750.0,15172.25,4429.75,15536.0,170.33
2283,2021-09-28,1734.0,14769.25,4347.5,15570.0,170.25
2284,2021-09-29,1726.0,14769.75,4360.0,15293.0,169.65
2285,2021-09-30,1757.2,14702.25,4301.0,15369.0,170.12
2286,2021-10-03,1762.6,14785.0,4349.0,,
2287,2021-10-04,1770.8,14493.75,4295.75,15250.0,170.45
2288,2021-10-05,1760.5,14662.0,4334.0,15065.0,170.17
2289,2021-10-06,1763.8,14768.0,4355.25,15145.0,169.63
2290,2021-10-07,1757.0,14891.25,4390.5,15070.0,169.53
2291,2021-10-10,1757.4,14810.25,4381.0,,
2292,2021-10-11,1753.6,14688.5,4347.75,15139.0,169.1
2293,2021-10-12,1760.4,14594.0,4327.5,15085.0,168.83
2294,2021-10-13,1793.6,14770.25,4354.75,15126.0,168.34
2295,2021-10-14,1797.3,15063.75,4433.0,15286.0,168.86
2296,2021-10-17,1768.2,15154.5,4466.75,,
2297,2021-10-18,1764.8,15289.75,4475.75,15559.0,169.22
2298,2021-10-19,1769.4,15411.0,4516.0,15489.0,169.08
2299,2021-10-20,1782.5,15357.5,4525.0,15503.0,168.26
2300,2021-10-21,1783.7,15383.0,4530.0,15480.0,168.5
2301,2021-10-24,1794.0,15324.25,4529.25,,
2302,2021-10-25,1808.7,15543.0,4564.75,15536.0,168.44
2303,2021-10-26,1795.0,15532.25,4563.75,15635.0,168.56
2304,2021-10-27,1798.7,15595.0,4548.75,15740.0,168.78
2305,2021-10-28,1801.5,15679.75,4577.0,15694.0,169.61
2306,2021-10-31,1785.3,15885.25,4608.0,,
2307,2021-11-01,1794.8,15891.0,4605.75,15735.0,168.18
2308,2021-11-02,1789.2,15957.75,4621.25,15804.0,168.39
2309,2021-11-03,1769.9,16129.5,4651.5,15938.0,169.25
2310,2021-11-04,1792.6,16335.0,4671.75,16024.0,169.17
2311,2021-11-07,1820.6,16293.0,4678.5,,
2312,2021-11-08,1826.9,16315.5,4690.75,16027.0,171.1
2313,2021-11-09,1834.5,16201.25,4674.75,16015.0,170.6
2314,2021-11-10,1851.5,15989.0,4645.0,16016.0,171.26
2315,2021-11-11,1864.3,16043.75,4647.0,16021.0,170.41
2316,2021-11-14,1872.6,16212.25,4684.75,,
2317,2021-11-15,1864.9,16198.5,4680.75,16100.0,171.01
2318,2021-11-16,1851.6,16297.75,4696.5,16130.0,170.54
2319,2021-11-17,1869.5,16322.5,4685.25,16239.0,170.62
2320,2021-11-18,1860.8,16503.25,4705.25,16257.0,170.94
2321,2021-11-21,1848.3,16600.25,4701.0,,
2322,2021-11-22,1807.1,16399.0,4686.0,16169.0,172.19
2323,2021-11-23,1789.8,16300.25,4686.25,16073.0,171.68
2324,2021-11-24,1789.6,16360.0,4700.5,15995.0,170.74
2325,2021-11-25,1790.8,16405.75,4707.75,15912.0,170.6
2326,2021-11-28,1795.2,16046.5,4589.0,,
2327,2021-11-29,1786.9,16419.0,4657.25,15349.0,172.03
2328,2021-11-30,1777.4,16238.75,4587.5,15350.0,171.99
2329,2021-12-01,1783.8,15891.75,4514.75,15169.0,172.19
2330,2021-12-02,1769.4,16020.0,4587.25,15242.0,172.47
2331,2021-12-05,1787.7,15716.25,4542.25,,
2332,2021-12-06,1779.5,15848.75,4594.25,15199.0,172.92
2333,2021-12-07,1785.1,16360.5,4695.25,15401.0,174.47
2334,2021-12-08,1784.3,16380.5,4697.25,15783.0,174.42
2335,2021-12-09,1776.3,16160.25,4662.25,15701.0,173.59
2336,2021-12-12,1784.2,16324.0,4704.5,,
2337,2021-12-13,1787.6,16088.0,4663.0,15674.0,173.91
2338,2021-12-14,1771.9,15929.0,4629.0,15626.0,174.64
2339,2021-12-15,1777.9,16288.0,4702.75,15536.0,174.39
2340,2021-12-16,1801.5,15878.0,4664.0,15634.0,174.09
2341,2021-12-19,1800.2,15809.5,4612.0,,
2342,2021-12-20,1791.4,15674.25,4567.75,15354.0,174.74
2343,2021-12-21,1789.4,15979.0,4641.75,15361.0,174.23
2344,2021-12-22,1805.6,16180.0,4689.0,15499.0,173.47
2345,2021-12-26,1810.2,16304.25,4717.0,,
2346,2021-12-27,1812.1,16565.75,4780.5,15747.0,172.48
2347,2021-12-28,1806.6,16513.5,4781.0,15864.0,172.36
2348,2021-12-29,1805.6,16484.5,4784.75,15960.0,172.31
2349,2021-12-30,1817.0,16431.0,4773.75,15832.0,171.42
2350,2022-01-02,1830.1,16356.0,4771.0,,
2351,2022-01-03,1801.1,16497.75,4785.25,15876.0,171.36
2352,2022-01-04,1815.2,16265.0,4783.5,16030.0,170.69
2353,2022-01-05,1810.6,15763.75,4692.0,16119.0,170.75
2354,2022-01-06,1791.0,15801.75,4695.0,16084.0,170.53
2355,2022-01-09,1796.4,15590.0,4671.25,,
2356,2022-01-10,1801.3,15622.25,4663.5,15894.0,169.96
2357,2022-01-11,1821.3,15826.0,4704.0,15857.0,169.92
2358,2022-01-12,1825.7,15901.0,4719.25,15987.0,169.87
2359,2022-01-13,1822.1,15505.0,4655.0,15982.0,170.08
2360,2022-01-16,1818.7,15616.75,4666.0,,
2361,2022-01-17,1818.9,15562.0,4656.0,15931.0,169.8
2362,2022-01-18,1812.9,15238.75,4577.75,15929.0,169.67
2363,2022-01-19,1840.1,15042.25,4526.0,15747.0,169.3
2364,2022-01-20,1840.6,14722.0,4454.25,15764.0,169.28
2365,2022-01-23,1835.2,14410.0,4389.0,,
2366,2022-01-24,1843.6,14495.0,4402.75,15514.0,170.23
2367,2022-01-25,1848.0,13945.5,4308.75,15242.0,170.62
2368,2022-01-26,1821.4,14194.0,4345.25,15179.0,170.34
2369,2022-01-27,1799.6,14167.75,4348.0,15408.0,169.78
2370,2022-01-30,1792.8,14454.0,4423.5,,
2371,2022-01-31,1798.9,14868.75,4493.25,15400.0,169.91
2372,2022-02-01,1800.8,15129.0,4552.0,15539.0,169.03
2373,2022-02-02,1807.4,14852.5,4545.75,15671.0,168.81
2374,2022-02-03,1805.4,14770.0,4518.0,15553.0,168.76
2375,2022-02-06,1808.0,14682.5,4497.0,,
2376,2022-02-07,1821.5,14600.0,4484.0,15117.0,166.07
2377,2022-02-08,1827.0,14746.25,4519.0,15216.0,165.71
2378,2022-02-09,1834.0,15062.25,4582.25,15300.0,165.33
2379,2022-02-10,1827.0,14698.25,4494.5,15519.0,165.8
2380,2022-02-13,1862.2,14250.0,4411.75,,
2381,2022-02-14,1873.8,14257.0,4393.5,15245.0,165.89
2382,2022-02-15,1855.5,14588.0,4458.75,15084.0,165.44
2383,2022-02-16,1872.0,14592.25,4464.25,15398.0,164.75
2384,2022-02-17,1901.4,14156.25,4374.75,15391.0,165.35
2385,2022-02-20,1903.5,13952.75,4324.25,,
2386,2022-02-21,1912.0,13680.0,4266.25,14949.0,166.77
2387,2022-02-22,1901.2,13928.25,4310.75,14417.0,166.92
2388,2022-02-23,1911.9,13484.25,4215.5,14747.0,165.65
2389,2022-02-24,1906.5,13909.5,4266.75,14486.0,166.18
2390,2022-02-27,1921.0,13900.25,4299.5,,
2391,2022-02-28,1908.4,14219.25,4367.5,14187.0,167.03
2392,2022-03-01,1945.3,14026.25,4308.75,14332.0,167.75
2393,2022-03-02,1931.7,14196.5,4373.75,13851.0,170.45
2394,2022-03-03,1938.5,14069.25,4366.5,13978.0,169.55
2395,2022-03-06,1978.5,13763.5,4308.75,,
2396,2022-03-07,2001.0,13283.0,4186.5,12821.0,168.3
2397,2022-03-08,2060.2,13192.25,4153.0,12600.0,166.97
2398,2022-03-09,1992.8,13778.0,4279.0,13028.0,164.96
2399,2022-03-10,2000.3,13577.25,4248.75,13842.0,163.63
2400,2022-03-13,1988.7,13334.5,4206.75,,
2401,2022-03-14,1953.7,13079.5,4171.25,13775.0,162.46
2402,2022-03-15,1920.1,13445.25,4249.75,13886.0,161.34
2403,2022-03-16,1928.4,13991.0,4361.0,13961.0,161.63
2404,2022-03-17,1943.9,14056.75,4384.25,14476.0,161.16
2405,2022-03-20,1922.4,14404.0,4460.0,,
2406,2022-03-21,1936.1,14390.0,4456.75,14440.0,161.26
2407,2022-03-22,1920.9,14654.0,4504.0,14261.0,159.99
2408,2022-03-23,1944.1,14462.75,4449.25,14518.0,159.39
2409,2022-03-24,1957.8,14765.0,4516.25,14260.0,160.05
2410,2022-03-27,1958.7,14756.0,4535.25,,
2411,2022-03-28,1927.2,14981.0,4570.25,14349.0,158.47
2412,2022-03-29,1924.0,15222.0,4621.25,14554.0,158.22
2413,2022-03-30,1937.3,15100.5,4599.0,14826.0,157.53
2414,2022-03-31,1942.4,14918.75,4541.0,14633.0,157.04
2415,2022-04-03,1927.1,14846.0,4538.25,,
2416,2022-04-04,1937.3,15155.5,4576.25,14460.0,158.5
2417,2022-04-05,1927.6,14861.0,4526.25,14551.0,159.31
2418,2022-04-06,1928.1,14496.25,4471.25,14387.0,157.76
2419,2022-04-07,1934.3,14536.25,4494.75,14122.0,157.59
2420,2022-04-10,1949.6,14345.0,4488.75,,
2421,2022-04-11,1957.4,14006.25,4411.0,14240.0,156.13
2422,2022-04-12,1970.5,13952.75,4396.75,14080.0,154.75
2423,2022-04-13,1981.6,14211.5,4438.5,14065.0,155.1
2424,2022-04-17,1978.5,13892.0,4390.0,,
2425,2022-04-18,1981.2,13962.75,4399.0,,
2426,2022-04-19,1952.7,14104.75,4441.0,14203.0,154.55
2427,2022-04-20,1960.0,14070.0,4468.0,14231.0,153.44
2428,2022-04-21,1953.1,13720.0,4385.75,14377.0,154.57
2429,2022-04-24,1931.9,13334.25,4259.0,,
2430,2022-04-25,1899.8,13523.5,4294.0,14045.0,153.14
2431,2022-04-26,1907.4,12881.0,4149.5,14099.0,154.77
2432,2022-04-27,1886.8,13191.0,4213.0,13638.0,155.45
2433,2022-04-28,1895.8,13219.5,4244.0,13835.0,155.35
2434,2022-05-01,1896.2,12892.25,4144.0,,
2435,2022-05-02,1863.6,13051.75,4145.5,13937.0,153.61
2436,2022-05-03,1868.3,13121.0,4171.25,13958.0,153.34
2437,2022-05-04,1884.1,13500.25,4289.75,14028.0,152.86
2438,2022-05-05,1877.5,12883.25,4146.5,14225.0,153.6
2439,2022-05-08,1883.7,12605.0,4087.25,,
2440,2022-05-09,1853.9,12206.0,3993.25,13580.0,151.01
2441,2022-05-10,1836.6,12328.75,3990.5,13353.0,151.93
2442,2022-05-11,1852.3,12004.5,3939.75,13585.0,152.64
2443,2022-05-12,1821.4,11891.5,3916.25,13638.0,153.85
2444,2022-05-15,1809.4,12409.0,4025.0,,
2445,2022-05-16,1823.9,12235.5,4002.0,14067.0,153.88
2446,2022-05-17,1813.2,12572.0,4091.25,14000.0,153.72
2447,2022-05-18,1815.1,11907.0,3916.5,14247.0,152.58
2448,2022-05-19,1839.6,11898.0,3900.5,13834.0,153.07
2449,2022-05-22,1844.4,11866.0,3910.5,,
2450,2022-05-23,1852.3,11915.0,3951.75,14100.0,153.82
2451,2022-05-24,1865.4,11808.0,3950.0,14096.0,153.1
2452,2022-05-25,1851.8,11887.5,3972.25,14032.0,153.55
2453,2022-05-26,1855.1,12250.0,4047.5,14075.0,153.86
2454,2022-05-29,1856.5,12705.25,4164.5,,
2455,2022-05-30,1859.5,12811.0,4175.75,14500.0,153.48
2456,2022-05-31,1840.0,12662.5,4138.5,14560.0,152.5
2457,2022-06-01,1849.9,12549.75,4097.75,14468.0,151.53
2458,2022-06-02,1872.6,12896.0,4177.75,14349.0,150.99
2459,2022-06-05,1853.7,12549.75,4110.5,,
2460,2022-06-06,1843.5,12605.25,4122.0,14484.0,150.06
2461,2022-06-07,1855.0,12680.5,4150.75,14593.0,149.18
2462,2022-06-08,1855.1,12625.0,4116.0,14586.0,149.48
2463,2022-06-09,1850.4,12301.5,4025.25,14386.0,148.69
2464,2022-06-12,1879.0,11810.75,3877.25,,
2465,2022-06-13,1820.9,11367.5,3760.75,13655.0,146.71
2466,2022-06-14,1809.7,11364.75,3743.5,13494.0,144.65
2467,2022-06-15,1835.8,11646.25,3799.0,13361.0,142.73
2468,2022-06-16,1859.3,11206.75,3680.5,13618.0,145.36
2469,2022-06-19,1840.6,11332.5,3684.0,,
2470,2022-06-20,1839.7,11425.75,3716.0,13151.0,144.29
2471,2022-06-21,1834.9,11579.75,3766.25,13236.0,143.29
2472,2022-06-22,1839.7,11542.75,3761.25,13196.0,143.52
2473,2022-06-23,1824.2,11687.75,3785.25,13066.0,145.24
2474,2022-06-26,1839.6,12137.5,3915.0,,
2475,2022-06-27,1823.6,12076.25,3911.25,13151.0,147.76
2476,2022-06-28,1821.4,11680.5,3828.25,13162.0,146.34
2477,2022-06-29,1819.2,11691.5,3822.75,13120.0,145.36
2478,2022-06-30,1808.1,11507.5,3782.0,12956.0,146.97
2479,2022-07-03,1814.4,11606.0,3828.5,,
2480,2022-07-04,1808.3,11556.25,3813.5,12854.0,150.53
2481,2022-07-05,1764.2,11820.25,3838.0,12850.0,149.24
2482,2022-07-06,1737.2,11901.25,3853.75,12549.0,150.85
2483,2022-07-07,1738.7,12115.0,3897.0,12610.0,151.33
2484,2022-07-10,1741.5,12149.75,3900.0,,
2485,2022-07-11,1731.3,11900.5,3862.0,12932.0,149.9
