,Date,open,high,low,close
1646,2019-09-05,175.72,175.76,174.14,174.56
1647,2019-09-06,174.5,175.34,174.24,175.29
1648,2019-09-09,175.21,175.3,174.19,174.41
1649,2019-09-10,174.31,174.52,173.75,173.76
1650,2019-09-11,173.8,174.38,173.65,174.15
1651,2019-09-12,174.03,175.62,173.23,173.45
1652,2019-09-13,173.52,173.63,172.18,172.25
1653,2019-09-16,172.51,173.13,172.4,172.87
1654,2019-09-17,172.99,173.16,172.67,172.83
1655,2019-09-18,172.87,173.48,172.65,173.19
1656,2019-09-19,173.07,173.4,172.86,173.21
1657,2019-09-20,173.32,173.84,173.23,173.78
1658,2019-09-23,173.6,174.64,173.29,174.25
1659,2019-09-24,174.19,174.88,174.03,174.84
1660,2019-09-25,174.88,174.97,173.93,174.04
1661,2019-09-26,174.11,174.46,174.03,174.26
1662,2019-09-27,174.35,174.54,174.05,174.27
1663,2019-09-30,174.35,174.36,173.77,174.26
1664,2019-10-01,174.23,174.25,173.31,173.91
1665,2019-10-02,173.86,174.04,173.6,173.86
1666,2019-10-03,173.88,174.78,173.88,174.51
1667,2019-10-04,174.53,174.75,174.33,174.5
1668,2019-10-07,174.54,174.72,174.17,174.28
1669,2019-10-08,174.24,174.69,173.86,174.56
1670,2019-10-09,174.52,174.56,173.85,173.99
1671,2019-10-10,174.06,174.14,172.57,172.76
1672,2019-10-11,172.67,173.15,172.08,172.44
1673,2019-10-14,172.38,172.94,172.32,172.55
1674,2019-10-15,172.57,172.82,171.63,171.67
1675,2019-10-16,171.72,172.29,171.37,171.58
1676,2019-10-17,171.64,171.93,170.73,171.75
1677,2019-10-18,171.73,171.88,171.24,171.28
1678,2019-10-21,171.45,171.46,170.78,170.92
1679,2019-10-22,170.88,171.73,170.76,171.62
1680,2019-10-23,171.68,171.93,171.44,171.47
1681,2019-10-24,171.55,171.96,171.16,171.64
1682,2019-10-25,171.67,171.8,171.12,171.27
1683,2019-10-28,171.26,171.35,170.56,170.76
1684,2019-10-29,170.68,171.14,170.6,171.0
1685,2019-10-30,171.05,171.36,170.79,171.3
1686,2019-10-31,171.24,172.03,171.17,171.87
1687,2019-11-01,171.84,171.99,171.35,171.58
1688,2019-11-04,171.47,171.47,170.91,171.03
1689,2019-11-05,170.9,170.95,170.3,170.39
1690,2019-11-06,170.45,170.94,170.22,170.91
1691,2019-11-07,170.87,170.97,169.17,169.53
1692,2019-11-08,169.4,169.89,169.12,169.61
1693,2019-11-11,169.64,169.99,169.46,169.53
1694,2019-11-12,169.67,169.83,169.26,169.77
1695,2019-11-13,169.75,170.45,169.67,170.31
1696,2019-11-14,170.26,171.15,170.26,170.96
1697,2019-11-15,170.92,171.05,170.65,170.8
1698,2019-11-18,170.89,171.06,170.55,170.82
1699,2019-11-19,170.84,171.0,170.66,170.94
1700,2019-11-20,171.0,171.56,170.95,171.18
1701,2019-11-21,171.24,171.35,170.56,170.69
1702,2019-11-22,170.65,171.27,170.31,171.25
1703,2019-11-25,171.15,171.24,170.94,170.97
1704,2019-11-26,171.04,171.49,170.88,171.33
1705,2019-11-27,171.3,171.52,171.13,171.3
1706,2019-11-28,171.42,171.6,171.16,171.25
1707,2019-11-29,171.29,171.4,170.91,171.19
1708,2019-12-02,170.99,171.0,169.85,169.98
1709,2019-12-03,170.02,171.14,169.74,171.1
1710,2019-12-04,171.06,171.31,170.56,170.7
1711,2019-12-05,172.64,172.74,171.91,172.22
1712,2019-12-06,172.18,172.44,171.83,172.11
1713,2019-12-09,172.39,172.59,172.27,172.31
1714,2019-12-10,172.34,172.45,172.07,172.18
1715,2019-12-11,172.31,172.88,172.17,172.76
1716,2019-12-12,172.7,172.99,171.61,171.7
1717,2019-12-13,171.23,172.31,170.75,172.29
1718,2019-12-16,172.16,172.43,171.8,171.91
1719,2019-12-17,172.03,172.29,171.96,172.14
1720,2019-12-18,172.11,172.4,171.35,171.59
1721,2019-12-19,171.6,171.66,170.9,171.35
1722,2019-12-20,171.26,171.63,171.06,171.58
1723,2019-12-23,171.56,171.88,171.3,171.43
1724,2019-12-27,171.69,171.79,171.42,171.61
1725,2019-12-30,171.58,171.68,170.42,170.84
1726,2020-01-02,170.54,171.42,170.19,171.12
1727,2020-01-03,171.1,172.38,171.1,172.32
1728,2020-01-06,172.45,172.6,172.07,172.15
1729,2020-01-07,172.21,172.31,171.91,171.97
1730,2020-01-08,172.5,173.22,171.26,171.46
1731,2020-01-09,171.31,171.51,171.01,171.38
1732,2020-01-10,171.31,171.43,170.85,171.43
1733,2020-01-13,171.36,171.43,170.71,170.85
1734,2020-01-14,170.74,171.08,170.65,171.02
1735,2020-01-15,171.05,171.72,171.01,171.61
1736,2020-01-16,171.62,171.8,171.35,171.73
1737,2020-01-17,171.66,171.82,171.46,171.69
1738,2020-01-20,171.76,171.76,171.52,171.63
1739,2020-01-21,171.75,172.27,171.55,172.1
1740,2020-01-22,172.04,172.5,171.91,172.34
1741,2020-01-23,172.41,173.09,172.35,172.92
1742,2020-01-24,172.82,173.54,172.6,173.43
1743,2020-01-27,173.75,174.27,173.41,174.25
1744,2020-01-28,174.11,174.48,173.48,173.59
1745,2020-01-29,173.66,174.28,173.41,174.28
1746,2020-01-30,174.23,174.65,174.23,174.32
1747,2020-01-31,174.29,175.3,174.16,175.2
1748,2020-02-03,175.1,175.14,174.62,175.06
1749,2020-02-04,175.06,175.07,174.25,174.39
1750,2020-02-05,174.33,174.63,173.65,173.7
1751,2020-02-06,173.71,173.96,173.42,173.86
1752,2020-02-07,173.87,174.42,173.84,174.19
1753,2020-02-10,174.33,174.69,174.01,174.5
1754,2020-02-11,174.48,174.55,174.13,174.19
1755,2020-02-12,174.17,174.2,173.72,174.05
1756,2020-02-13,174.16,174.64,174.05,174.25
1757,2020-02-14,174.29,174.59,174.1,174.32
1758,2020-02-17,174.35,174.52,174.08,174.38
1759,2020-02-18,174.51,174.92,174.29,174.45
1760,2020-02-19,174.41,174.74,174.28,174.67
1761,2020-02-20,174.55,175.12,174.51,174.93
1762,2020-02-21,174.98,175.37,174.77,174.91
1763,2020-02-24,175.38,175.86,175.13,175.56
1764,2020-02-25,175.35,176.21,175.21,176.02
1765,2020-02-26,175.88,176.3,175.38,175.81
1766,2020-02-27,175.99,176.89,175.86,176.54
1767,2020-02-28,176.52,177.79,176.52,177.52
1768,2020-03-02,177.82,178.38,177.0,177.35
1769,2020-03-03,177.41,178.25,176.83,178.12
1770,2020-03-04,178.23,178.36,177.46,177.51
1771,2020-03-05,174.81,176.08,174.65,175.97
1772,2020-03-06,175.94,176.82,175.91,176.27
1773,2020-03-09,177.21,179.31,177.05,178.22
1774,2020-03-10,177.55,177.91,175.41,176.61
1775,2020-03-11,177.07,177.91,176.55,176.64
1776,2020-03-12,176.81,177.64,175.9,176.42
1777,2020-03-13,176.32,176.57,173.12,173.33
1778,2020-03-16,174.6,175.25,171.97,172.37
1779,2020-03-17,172.0,172.47,170.9,171.02
1780,2020-03-18,171.39,171.39,168.24,169.03
1781,2020-03-19,170.01,171.18,167.52,168.76
1782,2020-03-20,168.53,170.84,168.52,170.82
1783,2020-03-23,170.69,171.54,170.22,171.27
1784,2020-03-24,171.13,171.38,170.19,170.59
1785,2020-03-25,170.5,170.78,169.34,169.62
1786,2020-03-26,169.69,171.35,169.69,170.94
1787,2020-03-27,170.95,173.07,170.9,172.7
1788,2020-03-30,172.91,173.83,172.62,172.88
1789,2020-03-31,172.84,173.16,172.33,172.6
1790,2020-04-01,172.7,173.48,172.23,172.49
1791,2020-04-02,172.56,172.6,171.6,171.8
1792,2020-04-03,171.96,172.44,171.8,171.91
1793,2020-04-06,171.85,172.05,171.42,171.93
1794,2020-04-07,171.81,171.9,170.24,170.75
1795,2020-04-08,170.79,171.31,170.0,170.22
1796,2020-04-09,170.12,171.09,170.01,170.64
1797,2020-04-14,170.47,171.71,170.28,171.36
1798,2020-04-15,171.42,172.78,171.36,172.46
1799,2020-04-16,172.43,172.9,172.04,172.78
1800,2020-04-17,172.44,172.89,172.17,172.69
1801,2020-04-20,172.65,173.01,172.19,172.51
1802,2020-04-21,172.54,173.26,172.45,172.74
1803,2020-04-22,172.71,172.95,171.67,171.89
1804,2020-04-23,171.85,172.48,171.29,172.36
1805,2020-04-24,172.38,172.87,172.27,172.74
1806,2020-04-27,172.68,172.91,172.23,172.41
1807,2020-04-28,172.4,172.84,172.09,172.7
1808,2020-04-29,172.75,173.28,172.58,173.09
1809,2020-04-30,172.95,174.57,172.94,174.15
1810,2020-05-04,174.37,174.69,173.77,174.11
1811,2020-05-05,174.13,174.55,173.42,174.25
1812,2020-05-06,174.15,174.23,173.19,173.4
1813,2020-05-07,173.49,174.08,172.89,173.97
1814,2020-05-08,173.87,174.24,173.52,173.62
1815,2020-05-11,173.47,173.74,173.13,173.19
1816,2020-05-12,173.18,173.49,172.8,173.45
1817,2020-05-13,173.55,173.92,173.41,173.53
1818,2020-05-14,173.56,174.08,173.5,173.64
1819,2020-05-15,173.62,174.23,173.59,173.78
1820,2020-05-18,173.75,174.09,172.61,172.8
1821,2020-05-19,172.82,173.11,172.26,172.88
1822,2020-05-20,172.76,172.97,172.51,172.81
1823,2020-05-21,172.89,173.27,172.66,173.04
1824,2020-05-22,173.11,173.52,172.93,173.1
1825,2020-05-25,173.05,173.28,172.98,173.18
1826,2020-05-26,173.11,173.16,172.01,172.29
1827,2020-05-27,172.28,172.53,171.5,171.9
1828,2020-05-28,171.82,172.32,171.68,172.07
1829,2020-05-29,172.15,172.57,172.0,172.32
1830,2020-06-01,172.37,172.42,171.47,171.88
1831,2020-06-02,171.92,172.15,171.67,171.8
1832,2020-06-03,171.66,171.87,170.86,171.01
1833,2020-06-04,171.04,171.34,170.37,170.54
1834,2020-06-05,173.5,173.66,172.57,173.22
1835,2020-06-08,173.08,173.69,172.79,173.54
1836,2020-06-09,173.61,174.02,173.3,173.44
1837,2020-06-10,173.47,174.18,173.25,174.14
1838,2020-06-11,174.28,175.34,174.12,175.25
1839,2020-06-12,175.25,175.6,174.9,175.43
1840,2020-06-15,175.62,175.98,175.28,175.39
1841,2020-06-16,175.22,175.58,174.9,175.37
1842,2020-06-17,175.34,175.63,174.8,175.25
1843,2020-06-18,175.28,175.76,175.16,175.67
1844,2020-06-19,175.61,175.79,175.3,175.66
1845,2020-06-22,175.74,176.37,175.6,175.95
1846,2020-06-23,175.85,176.13,175.45,175.59
1847,2020-06-24,175.53,176.12,175.2,176.1
1848,2020-06-25,176.11,176.72,176.09,176.38
1849,2020-06-26,176.39,176.8,176.32,176.68
1850,2020-06-29,176.75,176.86,176.35,176.49
1851,2020-06-30,176.58,176.86,176.16,176.17
1852,2020-07-01,176.15,176.2,175.2,175.31
1853,2020-07-02,175.19,176.06,175.04,175.97
1854,2020-07-03,175.98,176.24,175.85,176.01
1855,2020-07-06,175.88,176.15,175.62,176.09
1856,2020-07-07,176.07,176.3,175.72,176.18
1857,2020-07-08,176.11,176.37,176.02,176.09
1858,2020-07-09,176.01,176.61,175.96,176.52
1859,2020-07-10,176.41,176.92,176.34,176.4
1860,2020-07-13,176.48,176.49,175.54,176.03
1861,2020-07-14,175.98,176.25,175.74,176.15
1862,2020-07-15,176.03,176.47,175.92,176.06
1863,2020-07-16,176.17,176.74,176.07,176.43
1864,2020-07-17,176.41,176.68,176.1,176.18
1865,2020-07-20,176.19,176.54,175.77,176.27
1866,2020-07-21,176.24,176.45,176.06,176.35
1867,2020-07-22,176.37,176.95,176.2,176.79
1868,2020-07-23,176.79,176.89,176.59,176.76
1869,2020-07-24,176.77,176.98,175.95,176.19
1870,2020-07-27,176.06,176.87,175.96,176.6
1871,2020-07-28,176.51,177.24,176.49,177.23
1872,2020-07-29,177.15,177.29,176.83,177.03
1873,2020-07-30,177.0,177.8,176.92,177.72
1874,2020-07-31,177.71,178.01,177.25,177.49
1875,2020-08-03,177.44,177.48,177.03,177.36
1876,2020-08-04,177.31,178.01,177.19,177.99
1877,2020-08-05,177.96,178.0,177.0,177.12
1878,2020-08-06,177.02,177.81,176.92,177.37
1879,2020-08-07,177.38,177.67,177.07,177.2
1880,2020-08-10,177.16,177.64,176.89,177.4
1881,2020-08-11,177.39,177.5,176.56,176.92
1882,2020-08-12,176.86,176.88,175.93,176.38
1883,2020-08-13,176.43,176.6,175.27,175.34
1884,2020-08-14,175.26,175.81,175.25,175.68
1885,2020-08-17,175.61,176.27,175.54,176.11
1886,2020-08-18,176.14,176.51,176.03,176.41
1887,2020-08-19,176.47,176.87,176.39,176.52
1888,2020-08-20,176.58,177.18,176.45,176.97
1889,2020-08-21,176.87,177.37,176.75,177.18
1890,2020-08-24,177.21,177.25,176.73,176.9
1891,2020-08-25,176.95,176.95,175.75,176.11
1892,2020-08-26,176.0,176.04,175.47,175.89
1893,2020-08-27,175.94,176.58,175.28,175.42
1894,2020-08-28,175.29,175.82,175.06,175.65
1895,2020-08-31,175.63,175.78,175.22,175.47
1896,2020-09-01,175.46,176.18,175.17,176.11
1897,2020-09-02,176.12,176.82,176.0,176.72
1898,2020-09-03,176.74,177.18,176.49,176.9
1899,2020-09-04,174.13,174.19,173.51,173.62
1900,2020-09-07,173.68,174.0,173.33,173.65
1901,2020-09-08,173.71,174.39,173.61,174.22
1902,2020-09-09,174.34,174.41,173.51,173.6
1903,2020-09-10,173.61,173.91,173.06,173.68
1904,2020-09-11,173.66,174.04,173.54,173.99
1905,2020-09-14,174.02,174.32,173.91,174.01
1906,2020-09-15,174.05,174.15,173.78,174.02
1907,2020-09-16,174.12,174.29,173.84,173.97
1908,2020-09-17,174.05,174.45,173.74,174.12
1909,2020-09-18,174.07,174.43,173.93,174.07
1910,2020-09-21,174.08,174.85,173.95,174.52
1911,2020-09-22,174.56,174.74,174.25,174.39
1912,2020-09-23,174.38,174.64,174.19,174.38
1913,2020-09-24,174.43,174.72,174.22,174.33
1914,2020-09-25,174.27,174.7,174.16,174.62
1915,2020-09-28,174.58,174.68,174.31,174.57
1916,2020-09-29,174.63,174.9,174.58,174.85
1917,2020-09-30,174.81,174.95,174.34,174.54
1918,2020-10-01,174.5,174.71,174.17,174.6
1919,2020-10-02,174.61,174.97,174.6,174.73
1920,2020-10-05,174.67,174.9,174.19,174.22
1921,2020-10-06,174.18,174.65,174.15,174.55
1922,2020-10-07,174.58,174.61,173.93,174.03
1923,2020-10-08,174.1,174.58,174.04,174.58
1924,2020-10-09,174.52,174.86,174.49,174.69
1925,2020-10-12,174.74,174.87,174.6,174.83
1926,2020-10-13,174.88,175.13,174.76,175.1
1927,2020-10-14,175.07,175.5,175.04,175.33
1928,2020-10-15,175.37,176.28,175.35,175.82
1929,2020-10-16,175.82,176.29,175.77,176.13
1930,2020-10-19,176.01,176.17,175.77,176.11
1931,2020-10-20,176.1,176.24,175.66,175.69
1932,2020-10-21,175.67,175.86,175.34,175.56
1933,2020-10-22,175.54,175.73,175.17,175.25
1934,2020-10-23,175.2,175.52,175.0,175.42
1935,2020-10-26,175.5,175.73,175.1,175.39
1936,2020-10-27,175.45,176.06,175.27,176.04
1937,2020-10-28,176.08,176.43,175.95,176.11
1938,2020-10-29,176.03,176.44,175.92,176.21
1939,2020-10-30,176.18,176.38,175.9,176.15
1940,2020-11-02,176.25,176.36,175.9,176.25
1941,2020-11-03,176.29,176.37,175.82,176.03
1942,2020-11-04,175.71,176.83,175.53,176.32
1943,2020-11-05,176.52,176.65,176.09,176.37
1944,2020-11-06,176.42,176.49,175.86,176.09
1945,2020-11-09,176.09,176.46,174.26,174.5
1946,2020-11-10,174.54,174.63,173.92,174.11
1947,2020-11-11,174.01,174.5,173.66,174.41
1948,2020-11-12,174.42,174.96,174.26,174.9
1949,2020-11-13,174.91,175.17,174.78,174.92
1950,2020-11-16,174.94,175.29,174.45,174.91
1951,2020-11-17,174.94,175.27,174.85,175.2
1952,2020-11-18,175.28,175.46,174.91,175.08
1953,2020-11-19,175.2,175.41,175.1,175.3
1954,2020-11-20,175.45,175.7,175.25,175.66
1955,2020-11-23,175.7,175.71,175.26,175.44
1956,2020-11-24,175.37,175.47,175.12,175.13
1957,2020-11-25,175.1,175.46,174.96,175.18
1958,2020-11-26,175.18,175.58,175.16,175.57
1959,2020-11-27,175.59,175.65,175.41,175.61
1960,2020-11-30,175.63,175.72,175.21,175.27
1961,2020-12-01,175.32,175.45,174.47,174.56
1962,2020-12-02,174.56,174.69,174.37,174.56
1963,2020-12-03,174.63,175.18,174.56,175.14
1964,2020-12-04,175.15,175.22,174.81,174.99
1965,2020-12-07,177.45,177.95,177.36,177.83
1966,2020-12-08,177.89,178.35,177.82,178.15
1967,2020-12-09,178.08,178.3,177.91,178.2
1968,2020-12-10,178.3,178.55,177.77,178.24
1969,2020-12-11,178.27,178.77,178.17,178.56
1970,2020-12-14,178.37,178.56,178.13,178.38
1971,2020-12-15,178.37,178.57,178.17,178.25
1972,2020-12-16,178.28,178.31,177.27,177.64
1973,2020-12-17,177.6,177.98,177.34,177.71
1974,2020-12-18,177.74,177.85,177.28,177.68
1975,2020-12-21,177.83,178.44,177.61,177.74
1976,2020-12-22,177.7,178.09,177.63,178.04
1977,2020-12-23,178.07,178.18,177.01,177.36
1978,2020-12-28,177.35,177.77,177.17,177.7
1979,2020-12-29,177.6,177.75,177.52,177.69
1980,2020-12-30,177.73,177.83,177.27,177.78
1981,2021-01-04,177.78,178.37,177.52,178.22
1982,2021-01-05,178.22,178.27,177.71,177.79
1983,2021-01-06,177.85,177.85,177.02,177.52
1984,2021-01-07,177.47,177.69,177.17,177.36
1985,2021-01-08,177.33,177.53,177.16,177.31
1986,2021-01-11,177.28,177.55,176.84,176.89
1987,2021-01-12,176.83,176.87,176.34,176.76
1988,2021-01-13,176.84,177.6,176.72,177.45
1989,2021-01-14,177.49,177.96,177.32,177.63
1990,2021-01-15,177.65,177.94,177.5,177.65
1991,2021-01-18,177.71,177.81,177.24,177.36
1992,2021-01-19,177.31,177.45,177.1,177.41
1993,2021-01-20,177.33,177.5,177.25,177.46
1994,2021-01-21,177.41,177.56,176.74,176.75
1995,2021-01-22,176.76,177.27,176.63,177.23
1996,2021-01-25,177.13,177.88,177.12,177.88
1997,2021-01-26,177.82,177.96,177.45,177.49
1998,2021-01-27,177.56,178.12,177.39,177.76
1999,2021-01-28,177.64,177.96,177.46,177.57
2000,2021-01-29,177.58,177.66,176.89,177.33
2001,2021-02-01,177.36,177.42,176.97,177.19
2002,2021-02-02,177.13,177.23,176.63,176.7
2003,2021-02-03,176.6,176.7,176.35,176.37
2004,2021-02-04,176.35,176.57,176.1,176.3
2005,2021-02-05,176.28,176.48,175.63,175.99
2006,2021-02-08,175.96,176.23,175.61,176.06
2007,2021-02-09,176.1,176.36,175.92,176.11
2008,2021-02-10,176.07,176.38,175.94,176.24
2009,2021-02-11,176.27,176.64,176.24,176.37
2010,2021-02-12,176.39,176.53,175.77,175.79
2011,2021-02-15,175.65,175.7,175.15,175.19
2012,2021-02-16,175.24,175.45,174.49,174.54
2013,2021-02-17,174.45,175.14,174.38,174.99
2014,2021-02-18,175.12,175.26,174.38,174.65
2015,2021-02-19,174.64,174.7,173.98,174.06
2016,2021-02-22,173.95,175.02,173.58,174.52
2017,2021-02-23,174.57,174.65,173.82,174.31
2018,2021-02-24,174.49,174.57,173.65,174.25
2019,2021-02-25,174.21,174.25,172.08,172.25
2020,2021-02-26,172.11,173.91,172.11,173.88
2021,2021-03-01,174.02,174.75,173.77,174.64
2022,2021-03-02,174.75,174.92,174.14,174.92
2023,2021-03-03,174.93,174.97,173.75,173.91
2024,2021-03-04,173.79,174.51,173.71,173.91
2025,2021-03-05,170.77,171.42,170.72,171.25
2026,2021-03-08,171.09,171.21,170.78,170.84
2027,2021-03-09,170.93,171.7,170.83,171.25
2028,2021-03-10,171.38,171.53,171.07,171.45
2029,2021-03-11,171.43,172.2,171.3,171.73
2030,2021-03-12,171.62,171.65,171.05,171.3
2031,2021-03-15,171.32,171.87,171.2,171.7
2032,2021-03-16,171.77,172.0,171.64,171.72
2033,2021-03-17,171.68,171.8,170.98,171.33
2034,2021-03-18,171.44,171.47,170.52,170.98
2035,2021-03-19,170.96,171.43,170.93,171.12
2036,2021-03-22,171.3,171.8,171.23,171.43
2037,2021-03-23,171.54,172.17,171.42,172.13
2038,2021-03-24,172.19,172.44,171.93,172.31
2039,2021-03-25,172.3,172.66,172.15,172.44
2040,2021-03-26,172.56,172.58,171.91,171.92
2041,2021-03-29,172.08,172.34,171.45,171.55
2042,2021-03-30,171.53,171.56,170.71,171.19
2043,2021-03-31,171.14,171.4,170.88,171.19
2044,2021-04-01,171.1,171.86,171.07,171.73
2045,2021-04-06,171.55,171.89,171.32,171.68
2046,2021-04-07,171.67,172.06,171.6,171.6
2047,2021-04-08,171.67,172.12,171.63,172.06
2048,2021-04-09,171.98,172.07,171.15,171.37
2049,2021-04-12,171.25,171.87,171.23,171.28
2050,2021-04-13,171.22,171.54,170.98,171.5
2051,2021-04-14,171.57,171.62,170.66,170.74
2052,2021-04-15,170.66,171.52,170.6,171.37
2053,2021-04-16,171.28,171.31,170.77,170.83
2054,2021-04-19,170.94,171.07,170.17,170.4
2055,2021-04-20,170.38,170.93,170.09,170.87
2056,2021-04-21,170.82,171.12,170.61,171.0
2057,2021-04-22,171.02,171.27,170.53,171.09
2058,2021-04-23,171.02,171.13,170.67,170.73
2059,2021-04-26,170.75,170.95,170.46,170.82
2060,2021-04-27,170.75,170.91,170.51,170.53
2061,2021-04-28,170.59,170.67,170.04,170.67
2062,2021-04-29,170.61,170.64,169.66,169.86
2063,2021-04-30,169.79,170.19,169.77,170.1
2064,2021-05-03,169.98,170.34,169.47,170.17
2065,2021-05-04,170.15,170.8,169.89,170.6
2066,2021-05-05,170.62,170.64,170.2,170.59
2067,2021-05-06,170.57,170.88,170.23,170.49
2068,2021-05-07,170.43,170.98,170.2,170.33
2069,2021-05-10,170.18,170.32,169.97,170.15
2070,2021-05-11,170.13,170.25,169.39,169.46
2071,2021-05-12,169.42,169.77,168.83,168.87
2072,2021-05-13,168.8,169.08,168.59,169.01
2073,2021-05-14,169.02,169.21,168.77,169.14
2074,2021-05-17,169.13,169.35,168.67,168.87
2075,2021-05-18,168.83,169.14,168.69,168.78
2076,2021-05-19,168.76,169.12,168.29,168.68
2077,2021-05-20,168.63,168.92,168.48,168.82
2078,2021-05-21,168.82,169.31,168.75,169.15
2079,2021-05-24,169.18,169.41,169.02,169.33
2080,2021-05-25,169.37,169.92,169.29,169.91
2081,2021-05-26,169.88,170.4,169.69,170.25
2082,2021-05-27,170.3,170.38,169.68,169.86
2083,2021-05-28,169.81,170.08,169.53,169.94
2084,2021-05-31,169.87,170.08,169.48,170.02
2085,2021-06-01,170.06,170.15,169.68,169.98
2086,2021-06-02,169.92,170.2,169.88,170.14
2087,2021-06-03,170.17,170.2,169.81,169.9
2088,2021-06-04,171.49,172.05,171.41,172.02
2089,2021-06-07,171.92,172.03,171.65,171.72
2090,2021-06-08,171.72,172.3,171.7,172.1
2091,2021-06-09,172.11,172.85,172.08,172.55
2092,2021-06-10,172.55,172.88,171.97,172.87
2093,2021-06-11,172.87,173.16,172.79,172.92
2094,2021-06-14,172.91,173.04,172.52,172.56
2095,2021-06-15,172.62,172.8,172.25,172.36
2096,2021-06-16,172.3,172.66,171.91,172.05
2097,2021-06-17,171.97,172.7,171.8,172.52
2098,2021-06-18,172.47,172.88,172.36,172.68
2099,2021-06-21,172.69,173.03,171.93,172.13
2100,2021-06-22,172.12,172.2,171.67,172.03
2101,2021-06-23,172.02,172.46,171.76,172.18
2102,2021-06-24,172.21,172.39,171.88,172.27
2103,2021-06-25,172.24,172.3,171.68,171.75
2104,2021-06-28,171.79,172.34,171.71,172.28
2105,2021-06-29,172.25,172.33,171.86,172.12
2106,2021-06-30,172.13,172.74,171.98,172.55
2107,2021-07-01,172.5,172.69,172.22,172.61
2108,2021-07-02,172.62,173.19,172.54,173.17
2109,2021-07-05,173.12,173.18,172.65,172.72
2110,2021-07-06,172.72,173.65,172.49,173.6
2111,2021-07-07,173.6,174.27,173.46,174.08
2112,2021-07-08,174.16,174.77,174.09,174.33
2113,2021-07-09,174.16,174.32,173.87,173.91
2114,2021-07-12,173.91,174.32,173.91,174.09
2115,2021-07-13,174.05,174.31,173.7,173.83
2116,2021-07-14,173.72,174.49,173.7,174.46
2117,2021-07-15,174.55,174.9,174.45,174.85
2118,2021-07-16,174.86,175.04,174.65,175.01
2119,2021-07-19,175.15,175.72,175.02,175.58
2120,2021-07-20,175.48,176.28,175.41,175.87
2121,2021-07-21,175.77,176.11,175.41,175.46
2122,2021-07-22,175.54,176.15,175.24,176.03
2123,2021-07-23,175.9,175.97,175.56,175.94
2124,2021-07-26,176.0,176.42,175.62,175.85
2125,2021-07-27,175.88,176.37,175.82,176.34
2126,2021-07-28,176.27,176.66,176.2,176.62
2127,2021-07-29,176.57,176.67,176.03,176.47
2128,2021-07-30,176.54,176.73,176.29,176.58
2129,2021-08-02,176.55,177.07,176.35,176.89
2130,2021-08-03,176.82,177.12,176.67,177.01
2131,2021-08-04,177.01,177.52,176.85,177.26
2132,2021-08-05,177.16,177.61,177.05,177.31
2133,2021-08-06,177.2,177.27,176.47,176.53
2134,2021-08-09,176.45,176.91,176.39,176.58
2135,2021-08-10,176.6,176.95,176.41,176.59
2136,2021-08-11,176.55,176.83,176.21,176.71
2137,2021-08-12,176.76,176.77,176.35,176.47
2138,2021-08-13,176.52,176.8,176.29,176.8
2139,2021-08-16,176.86,177.07,176.48,176.73
2140,2021-08-17,176.75,177.24,176.68,176.82
2141,2021-08-18,176.81,177.08,176.71,176.98
2142,2021-08-19,177.01,177.24,176.86,177.06
2143,2021-08-20,177.02,177.22,176.99,177.15
2144,2021-08-23,177.1,177.16,176.56,176.95
2145,2021-08-24,176.93,177.08,176.66,176.75
2146,2021-08-25,176.77,176.87,175.91,175.98
2147,2021-08-26,175.91,176.14,175.71,175.85
2148,2021-08-27,175.86,176.11,175.66,176.11
2149,2021-08-30,176.11,176.4,175.83,176.4
2150,2021-08-31,176.46,176.48,175.34,175.44
2151,2021-09-01,175.35,175.5,174.98,175.29
2152,2021-09-02,175.23,175.65,175.2,175.51
2153,2021-09-03,175.42,175.64,174.9,175.15
2154,2021-09-06,172.23,172.39,172.01,172.3
2155,2021-09-07,172.17,172.29,171.49,171.57
2156,2021-09-08,171.59,171.89,171.45,171.73
2157,2021-09-09,171.69,172.48,171.59,172.45
2158,2021-09-10,172.44,172.46,171.71,171.75
2159,2021-09-13,171.71,171.92,171.62,171.75
2160,2021-09-14,171.7,172.12,171.33,171.98
2161,2021-09-15,171.86,172.07,171.34,171.5
2162,2021-09-16,171.48,171.53,171.1,171.13
2163,2021-09-17,171.2,171.32,170.81,171.04
2164,2021-09-20,171.01,171.84,170.99,171.69
2165,2021-09-21,171.7,171.96,171.27,171.63
2166,2021-09-22,171.69,171.93,171.41,171.75
2167,2021-09-23,171.67,171.72,170.6,170.63
2168,2021-09-24,170.59,170.62,170.14,170.21
2169,2021-09-27,170.33,170.68,169.73,170.25
2170,2021-09-28,170.25,170.31,169.48,169.74
2171,2021-09-29,169.65,170.32,169.61,170.01
2172,2021-09-30,170.12,170.19,169.56,170.01
2173,2021-10-01,170.03,170.53,169.92,170.4
2174,2021-10-04,170.45,170.55,169.92,170.15
2175,2021-10-05,170.17,170.39,169.64,169.68
2176,2021-10-06,169.63,169.91,169.12,169.61
2177,2021-10-07,169.53,170.0,169.4,169.63
2178,2021-10-08,169.55,169.69,169.11,169.2
2179,2021-10-11,169.1,169.11,168.57,168.74
2180,2021-10-12,168.83,169.0,168.21,168.39
2181,2021-10-13,168.34,169.12,168.31,168.94
2182,2021-10-14,168.86,169.92,168.64,169.83
2183,2021-10-15,169.84,169.84,169.17,169.3
