,Instrument,Ticker,Date,% change,open,high,low,close
664,Gold,GC,2015-10-04,1.7774343122102039,1941.0,1980.0,1937.25,1975.5
665,Gold,GC,2015-10-05,-0.43081601621895516,1973.0,1982.25,1962.5,1964.5
666,Gold,GC,2015-10-06,1.4023457419683893,1961.0,1991.25,1960.5,1988.5
667,Gold,GC,2015-10-07,0.9055464721418645,1987.75,2008.75,1971.0,2005.75
668,Gold,GC,2015-10-08,0.12475049900199053,2004.0,2014.0,1998.75,2006.5
669,Gold,GC,2015-10-11,0.3615509288118659,2005.25,2014.0,2001.75,2012.5
670,Gold,GC,2015-10-12,-0.981610337972171,2012.0,2014.75,1991.25,1992.25
671,Gold,GC,2015-10-13,-0.31383379362289077,1991.5,2001.75,1982.5,1985.25
672,Gold,GC,2015-10-14,1.6618406143774394,1985.75,2019.5,1985.0,2018.75
673,Gold,GC,2015-10-15,0.3963830050786612,2018.25,2026.5,2012.25,2026.25
674,Gold,GC,2015-10-18,0.13583600889108993,2024.5,2028.0,2014.25,2027.25
675,Gold,GC,2015-10-19,-0.33308660251665856,2026.5,2031.5,2018.5,2019.75
676,Gold,GC,2015-10-20,-0.445599702933535,2019.75,2034.25,2007.5,2010.75
677,Gold,GC,2015-10-21,2.2506839094752564,2010.5,2056.0,2008.5,2055.75
678,Gold,GC,2015-10-22,0.5233053425824465,2054.25,2074.5,2053.25,2065.0
679,Gold,GC,2015-10-25,-0.15730880929332614,2066.0,2068.0,2057.5,2062.75
680,Gold,GC,2015-10-26,0.0,2063.75,2064.75,2051.25,2063.75
681,Gold,GC,2015-10-27,0.9456838021338569,2062.0,2085.25,2055.5,2081.5
682,Gold,GC,2015-10-28,0.18020182604517743,2081.0,2086.5,2073.25,2084.75
683,Gold,GC,2015-10-29,-0.5156493584362636,2084.75,2094.75,2069.75,2074.0
684,Gold,GC,2015-11-01,0.9768451519536967,2073.0,2100.0,2064.25,2093.25
685,Gold,GC,2015-11-02,0.44189657231578394,2093.25,2110.25,2089.0,2102.5
686,Gold,GC,2015-11-03,-0.29726516052318175,2102.5,2109.75,2090.5,2096.25
687,Gold,GC,2015-11-04,-0.011930326890961851,2095.5,2104.75,2084.0,2095.25
688,Gold,GC,2015-11-05,-0.0596729920038257,2094.75,2099.0,2077.5,2093.5
689,Gold,GC,2015-11-08,-0.9440726577437886,2092.0,2097.75,2062.0,2072.25
690,Gold,GC,2015-11-09,0.24128362890577648,2072.25,2079.0,2064.5,2077.25
691,Gold,GC,2015-11-10,-0.3852636648206129,2076.5,2087.25,2067.75,2068.5
692,Gold,GC,2015-11-11,-1.3536379018612479,2068.5,2077.5,2039.5,2040.5
693,Gold,GC,2015-11-12,-1.347708894878707,2040.5,2046.0,2011.5,2013.0
694,Gold,GC,2015-11-15,2.105656615998001,2006.5,2051.0,1998.5,2048.75
695,Gold,GC,2015-11-16,0.09766817238433134,2047.75,2063.5,2041.5,2049.75
696,Gold,GC,2015-11-17,1.4026100743993197,2049.75,2082.5,2043.0,2078.5
697,Gold,GC,2015-11-18,0.04811740647178908,2078.25,2089.25,2075.25,2079.25
698,Gold,GC,2015-11-19,0.5052327679538138,2078.25,2094.5,2076.0,2088.75
699,Gold,GC,2015-11-22,-0.31104199066874116,2089.75,2093.0,2078.25,2083.25
700,Gold,GC,2015-11-23,0.048007681228995125,2083.0,2091.5,2065.5,2084.0
701,Gold,GC,2015-11-24,0.21593090211132449,2084.0,2092.5,2082.25,2088.5
702,Gold,GC,2015-11-25,0.2751854510648428,2089.5,2098.25,2088.25,2095.25
703,Gold,GC,2015-11-26,-0.20288817281299032,2094.75,2096.0,2081.5,2090.5
704,Gold,GC,2015-11-29,-0.2033979420914136,2089.5,2095.0,2078.5,2085.25
705,Gold,GC,2015-11-30,0.6593143131143648,2085.5,2101.5,2083.5,2099.25
706,Gold,GC,2015-12-01,-0.7620862110026252,2099.5,2105.0,2075.0,2083.5
707,Gold,GC,2015-12-02,-1.4280571222848977,2083.25,2095.25,2040.0,2053.5
708,Gold,GC,2015-12-03,1.716790454158044,2053.25,2093.0,2046.75,2088.5
709,Gold,GC,2015-12-06,-0.537698649778946,2092.25,2095.5,2064.5,2081.0
710,Gold,GC,2015-12-07,-0.961538461538467,2080.0,2081.5,2050.25,2060.0
711,Gold,GC,2015-12-08,-0.691915513474143,2059.5,2079.75,2034.25,2045.25
712,Gold,GC,2015-12-09,0.23218868385677638,2045.75,2067.0,2043.75,2050.5
713,Gold,GC,2015-12-10,-2.1419828641370913,2042.5,2047.75,1996.25,1998.75
714,Gold,GC,2015-12-13,0.499625281039215,2001.5,2019.5,1983.25,2011.5
715,Gold,GC,2015-12-14,1.2170889220069512,2013.0,2045.75,2010.0,2037.5
716,Gold,GC,2015-12-15,1.1042944785276063,2037.5,2068.75,2031.0,2060.0
717,Gold,GC,2015-12-16,-1.8318573334950798,2060.75,2072.75,2022.75,2023.0
718,Gold,GC,2015-12-17,-1.445158102766797,2024.0,2029.75,1991.0,1994.75
719,Gold,GC,2015-12-20,1.0389285267242485,1997.25,2019.5,1995.25,2018.0
720,Gold,GC,2015-12-21,0.8304412493802715,2017.0,2036.5,2007.25,2033.75
721,Gold,GC,2015-12-22,0.9341199606686388,2034.0,2057.75,2030.75,2053.0
722,Gold,GC,2015-12-23,-0.09743027645841096,2052.75,2059.75,2049.0,2050.75
723,Gold,GC,2015-12-27,-0.06093845216331317,2051.25,2054.5,2035.25,2050.0
724,Gold,GC,2015-12-28,1.1464812782046607,2049.75,2074.5,2047.5,2073.25
725,Gold,GC,2015-12-29,-0.7601351351351298,2072.0,2075.0,2053.5,2056.25
726,Gold,GC,2015-12-30,-0.9487896849531694,2055.25,2057.75,2030.25,2035.75
727,Gold,GC,2016-01-03,-1.3863329652803316,2037.75,2043.5,1980.25,2009.5
728,Gold,GC,2016-01-04,0.0622200099551975,2009.0,2017.0,1992.25,2010.25
729,Gold,GC,2016-01-05,-1.1935844834017217,2010.75,2013.25,1970.5,1986.75
730,Gold,GC,2016-01-06,-2.678908313419697,1987.75,1991.0,1928.5,1934.5
731,Gold,GC,2016-01-07,-1.2006196746708042,1936.5,1964.75,1910.0,1913.25
732,Gold,GC,2016-01-10,0.17022390991226644,1909.25,1929.0,1892.5,1912.5
733,Gold,GC,2016-01-11,0.4703423046772883,1913.5,1940.25,1899.0,1922.5
734,Gold,GC,2016-01-12,-2.0546163849154766,1922.5,1946.5,1878.0,1883.0
735,Gold,GC,2016-01-13,1.5129396151293975,1883.75,1927.5,1871.0,1912.25
736,Gold,GC,2016-01-14,-1.933629474784425,1913.5,1921.0,1849.25,1876.5
737,Gold,GC,2016-01-17,0.17382002941569397,1869.75,1890.0,1859.75,1873.0
738,Gold,GC,2016-01-18,-0.013352917612493798,1872.25,1907.5,1856.25,1872.0
739,Gold,GC,2016-01-19,-1.055162281287565,1871.75,1878.5,1804.25,1852.0
740,Gold,GC,2016-01-20,0.36393044884755454,1854.75,1883.25,1836.25,1861.5
741,Gold,GC,2016-01-21,2.1926284638148985,1858.5,1902.25,1855.75,1899.25
742,Gold,GC,2016-01-24,-1.460910765991045,1899.5,1904.25,1867.5,1871.75
743,Gold,GC,2016-01-25,0.8681714972619261,1871.75,1899.75,1851.25,1888.0
744,Gold,GC,2016-01-26,-0.38456438138177873,1885.25,1910.0,1864.5,1878.0
745,Gold,GC,2016-01-27,0.10638297872340274,1880.0,1902.5,1865.75,1882.0
746,Gold,GC,2016-01-28,2.7944111776447045,1878.75,1933.0,1876.5,1931.25
747,Gold,GC,2016-01-31,-0.05182018396165233,1929.75,1940.0,1912.5,1928.75
748,Gold,GC,2016-02-01,-1.6463572724915707,1928.5,1929.25,1889.0,1896.75
749,Gold,GC,2016-02-02,0.6860158311345685,1895.0,1912.25,1865.0,1908.0
750,Gold,GC,2016-02-03,-0.10483553924780153,1907.75,1922.25,1890.25,1905.75
751,Gold,GC,2016-02-04,-1.6533263351266214,1905.25,1914.5,1865.75,1873.75
752,Gold,GC,2016-02-07,-1.345769487008667,1876.25,1884.5,1821.75,1851.0
753,Gold,GC,2016-02-08,-0.18921475875117721,1849.75,1863.75,1825.75,1846.25
754,Gold,GC,2016-02-09,-0.4189189189189193,1850.0,1877.75,1838.5,1842.25
755,Gold,GC,2016-02-10,-0.9092142760211743,1842.25,1847.25,1802.5,1825.5
756,Gold,GC,2016-02-11,1.7923108496374311,1827.25,1860.75,1822.5,1860.0
757,Gold,GC,2016-02-14,1.0722423267658456,1865.25,1890.0,1865.0,1885.25
758,Gold,GC,2016-02-15,0.23879013000795624,1884.5,1892.75,1870.25,1889.0
759,Gold,GC,2016-02-16,2.0918840195948576,1888.25,1928.0,1881.5,1927.75
760,Gold,GC,2016-02-17,-0.4411573893862766,1926.75,1933.5,1911.25,1918.25
761,Gold,GC,2016-02-18,-0.16949152542372303,1917.5,1922.75,1898.5,1914.25
762,Gold,GC,2016-02-21,1.1773940345368885,1911.0,1943.75,1908.25,1933.5
763,Gold,GC,2016-02-22,-1.021199586349539,1934.0,1938.0,1913.75,1914.25
764,Gold,GC,2016-02-23,1.01880877742947,1914.0,1933.75,1886.75,1933.5
765,Gold,GC,2016-02-24,0.8665287118468683,1933.0,1951.5,1920.25,1949.75
766,Gold,GC,2016-02-25,-0.39763981528989234,1949.0,1968.75,1941.25,1941.25
767,Gold,GC,2016-02-28,-0.7591353576942907,1943.0,1956.25,1926.5,1928.25
768,Gold,GC,2016-02-29,2.567427385892117,1928.0,1978.5,1920.75,1977.5
769,Gold,GC,2016-03-01,0.303605313092973,1976.25,1984.75,1966.25,1982.25
770,Gold,GC,2016-03-02,0.49198940330515484,1981.75,1992.5,1974.75,1991.5
771,Gold,GC,2016-03-03,0.18834756403816755,1991.0,2007.5,1984.0,1994.75
772,Gold,GC,2016-03-06,0.2632238656304793,1994.5,2004.5,1984.5,1999.75
773,Gold,GC,2016-03-07,-0.800600450337754,1998.5,2000.25,1976.0,1982.5
774,Gold,GC,2016-03-08,0.37845338715781907,1981.75,1994.0,1978.0,1989.25
775,Gold,GC,2016-03-09,-0.01256281407034976,1990.0,2010.25,1967.25,1989.75
776,Gold,GC,2016-03-10,1.6163657027402394,1979.75,2012.75,1978.0,2011.75
777,Gold,GC,2016-03-13,-0.012440905697928883,2009.5,2015.0,2002.0,2009.25
778,Gold,GC,2016-03-14,-0.12442453651860319,2009.25,2010.0,1995.0,2006.75
779,Gold,GC,2016-03-15,0.5107761305593641,2006.75,2022.75,1997.0,2017.0
780,Gold,GC,2016-03-16,0.7188894397620231,2017.0,2036.75,2005.75,2031.5
781,Gold,GC,2016-03-17,0.3692307692307679,2031.25,2042.75,2027.0,2038.75
782,Gold,GC,2016-03-20,0.3314510189049855,2036.5,2044.5,2031.0,2043.25
783,Gold,GC,2016-03-21,0.0,2043.25,2047.5,2028.75,2043.25
784,Gold,GC,2016-03-22,-0.7219774840920223,2043.0,2045.25,2025.25,2028.25
785,Gold,GC,2016-03-23,0.11094674556213135,2028.0,2030.25,2012.25,2030.25
786,Gold,GC,2016-03-27,-0.11082379017362598,2030.25,2039.75,2022.0,2028.0
787,Gold,GC,2016-03-28,1.0356306250770615,2027.75,2049.25,2019.25,2048.75
788,Gold,GC,2016-03-29,0.341713448865022,2048.5,2064.5,2046.75,2055.5
789,Gold,GC,2016-03-30,-0.15811238141571948,2055.5,2059.75,2047.25,2052.25
790,Gold,GC,2016-03-31,0.5845816587504515,2052.75,2067.0,2035.25,2064.75
791,Gold,GC,2016-04-03,-0.351259689922486,2064.0,2071.5,2054.25,2056.75
792,Gold,GC,2016-04-04,-0.6689369982972551,2055.5,2055.5,2034.25,2041.75
793,Gold,GC,2016-04-05,0.8447600391772738,2042.0,2060.5,2035.0,2059.25
794,Gold,GC,2016-04-06,-1.1894647408666117,2059.75,2062.0,2026.0,2035.25
795,Gold,GC,2016-04-07,0.35635291226346055,2034.5,2054.25,2030.25,2041.75
796,Gold,GC,2016-04-10,-0.39196472317490816,2041.0,2056.5,2032.5,2033.0
797,Gold,GC,2016-04-11,1.1316113161131653,2032.5,2058.5,2029.25,2055.5
798,Gold,GC,2016-04-12,0.9974455662328126,2055.25,2077.0,2054.0,2075.75
799,Gold,GC,2016-04-13,0.07224563515954685,2076.25,2081.75,2068.5,2077.75
800,Gold,GC,2016-04-14,-0.1443869570448868,2077.75,2080.0,2069.5,2074.75
801,Gold,GC,2016-04-17,1.0657623834322436,2064.25,2088.75,2058.5,2086.25
802,Gold,GC,2016-04-18,0.4316029253087095,2085.25,2098.5,2084.75,2094.25
803,Gold,GC,2016-04-19,0.16712426883132991,2094.25,2105.25,2085.75,2097.75
804,Gold,GC,2016-04-20,-0.7269693719461259,2097.75,2104.0,2078.75,2082.5
805,Gold,GC,2016-04-21,0.3005168890491632,2079.75,2089.0,2075.0,2086.0
806,Gold,GC,2016-04-24,-0.3466411666268243,2091.5,2091.5,2071.0,2084.25
807,Gold,GC,2016-04-25,-0.01199472232217147,2084.25,2091.25,2079.5,2084.0
808,Gold,GC,2016-04-26,0.504262216352501,2082.25,2094.0,2076.25,2092.75
809,Gold,GC,2016-04-27,-0.872162485065715,2092.5,2094.25,2065.25,2074.25
810,Gold,GC,2016-04-28,-0.6509945750452033,2073.75,2076.0,2045.75,2060.25
811,Gold,GC,2016-05-01,0.7278903311900962,2060.75,2077.5,2055.5,2075.75
812,Gold,GC,2016-05-02,-0.8431703204047238,2075.5,2076.25,2048.0,2058.0
813,Gold,GC,2016-05-03,-0.5224787363304984,2057.5,2060.25,2039.0,2046.75
814,Gold,GC,2016-05-04,0.17102369899828318,2046.5,2060.0,2046.25,2050.0
815,Gold,GC,2016-05-05,0.513761467889907,2043.75,2054.5,2030.5,2054.25
816,Gold,GC,2016-05-08,0.06088650754992386,2053.0,2059.75,2048.25,2054.25
817,Gold,GC,2016-05-09,1.1197663096397292,2054.0,2079.75,2048.0,2077.0
818,Gold,GC,2016-05-10,-0.8665302683836842,2077.25,2078.75,2057.5,2059.25
819,Gold,GC,2016-05-11,0.04856726566293901,2059.0,2072.75,2048.5,2060.0
820,Gold,GC,2016-05-12,-0.8134029379628487,2059.25,2063.5,2038.5,2042.5
821,Gold,GC,2016-05-15,1.00428658909982,2041.25,2068.5,2035.0,2061.75
822,Gold,GC,2016-05-16,-0.8486905916585812,2062.0,2069.5,2036.75,2044.5
823,Gold,GC,2016-05-17,-0.024464831804280607,2043.75,2057.75,2030.75,2043.25
824,Gold,GC,2016-05-18,-0.22021042329336638,2043.5,2044.75,2022.0,2039.0
825,Gold,GC,2016-05-19,0.5518087063151427,2038.75,2055.5,2037.25,2050.0
826,Gold,GC,2016-05-22,-0.40180202118592945,2053.25,2056.0,2043.5,2045.0
827,Gold,GC,2016-05-23,1.4669926650366705,2045.0,2077.25,2041.25,2075.0
828,Gold,GC,2016-05-24,0.6626506024096415,2075.0,2092.5,2073.5,2088.75
829,Gold,GC,2016-05-25,0.0957510472770764,2088.75,2091.75,2082.5,2090.75
830,Gold,GC,2016-05-26,0.3826835685242713,2090.5,2098.75,2088.0,2098.5
831,Gold,GC,2016-05-29,0.095238095238102,2100.0,2103.75,2098.75,2102.0
832,Gold,GC,2016-05-30,-0.33309540804187066,2101.5,2102.75,2086.0,2094.5
833,Gold,GC,2016-05-31,0.14326647564469397,2094.0,2099.25,2083.25,2097.0
834,Gold,GC,2016-06-01,0.3219267914629853,2096.75,2104.75,2086.75,2103.5
835,Gold,GC,2016-06-02,-0.2971238412170152,2103.5,2106.0,2082.75,2097.25
836,Gold,GC,2016-06-05,0.5244338498212215,2097.5,2112.25,2094.0,2108.5
837,Gold,GC,2016-06-06,0.09486540969999169,2108.25,2118.0,2106.5,2110.25
838,Gold,GC,2016-06-07,0.3554081269991656,2110.25,2119.75,2106.5,2117.75
839,Gold,GC,2016-06-08,-0.18887970723645253,2117.75,2118.5,2106.25,2113.75
840,Gold,GC,2016-06-09,-0.8315514373960582,2104.5,2104.75,2079.5,2087.0
841,Gold,GC,2016-06-12,-0.6607400288322935,2081.0,2089.25,2066.5,2067.25
842,Gold,GC,2016-06-13,-0.12093360744951553,2067.25,2072.75,2054.75,2064.75
843,Gold,GC,2016-06-14,-0.0968757568418539,2064.5,2079.5,2059.75,2062.5
844,Gold,GC,2016-06-15,0.33939393939394336,2062.5,2071.5,2040.75,2069.5
845,Gold,GC,2016-06-16,-0.43504531722054196,2068.75,2074.75,2053.25,2059.75
846,Gold,GC,2016-06-19,0.5673587638821829,2071.0,2092.5,2070.25,2082.75
847,Gold,GC,2016-06-20,0.012025012025006276,2079.0,2086.0,2074.0,2079.25
848,Gold,GC,2016-06-21,-0.10821209570758583,2079.25,2091.25,2075.25,2077.0
849,Gold,GC,2016-06-22,1.4522323571771523,2083.0,2113.25,2083.0,2113.25
850,Gold,GC,2016-06-23,-4.608294930875573,2115.75,2119.5,1999.0,2018.25
851,Gold,GC,2016-06-26,-1.5766604593420226,2013.75,2022.5,1981.5,1982.0
852,Gold,GC,2016-06-27,2.3076923076923066,1982.5,2029.75,1982.25,2028.25
853,Gold,GC,2016-06-28,2.267964994453351,2028.25,2074.75,2022.75,2074.25
854,Gold,GC,2016-06-29,0.687658342381468,2072.25,2091.25,2056.5,2086.5
855,Gold,GC,2016-06-30,0.46728971962616583,2086.5,2100.75,2081.5,2096.25
856,Gold,GC,2016-07-03,0.011906179307061393,2099.75,2104.75,2094.0,2100.0
857,Gold,GC,2016-07-04,-0.7144558228149549,2099.5,2099.75,2072.5,2084.5
858,Gold,GC,2016-07-05,0.43186180422264897,2084.0,2094.5,2065.75,2093.0
859,Gold,GC,2016-07-06,0.011950286806879262,2092.0,2102.0,2081.75,2092.25
860,Gold,GC,2016-07-07,1.3742829827915841,2092.0,2125.5,2087.5,2120.75
861,Gold,GC,2016-07-10,0.48343355736351157,2120.25,2136.75,2120.0,2130.5
862,Gold,GC,2016-07-11,0.7157104305995574,2130.75,2149.25,2128.5,2146.0
863,Gold,GC,2016-07-12,0.0,2145.75,2152.25,2139.5,2145.75
864,Gold,GC,2016-07-13,0.5826826710173663,2145.25,2168.0,2142.75,2157.75
865,Gold,GC,2016-07-14,-0.4869000695571515,2156.5,2164.75,2143.25,2146.0
866,Gold,GC,2016-07-17,0.26688326757948744,2154.5,2163.25,2152.75,2160.25
867,Gold,GC,2016-07-18,-0.04629629629629051,2160.0,2160.75,2151.25,2159.0
868,Gold,GC,2016-07-19,0.4515979620194486,2159.0,2169.75,2155.25,2168.75
869,Gold,GC,2016-07-20,-0.41508128675198463,2168.25,2170.25,2153.5,2159.25
870,Gold,GC,2016-07-21,0.39370078740157055,2159.0,2169.25,2156.0,2167.5
871,Gold,GC,2016-07-24,-0.2075885134355957,2167.75,2172.5,2155.75,2163.25
872,Gold,GC,2016-07-25,0.15027164489654865,2162.75,2168.0,2153.75,2166.0
873,Gold,GC,2016-07-26,-0.12696214219759838,2166.0,2169.25,2152.0,2163.25
874,Gold,GC,2016-07-27,0.15027164489654865,2162.75,2168.5,2153.5,2166.0
875,Gold,GC,2016-07-28,0.2539829138766976,2165.5,2171.75,2157.5,2171.0
876,Gold,GC,2016-07-31,-0.3909843606255805,2174.0,2177.75,2159.75,2165.5
877,Gold,GC,2016-08-01,-0.6001846722068365,2166.0,2171.0,2141.5,2153.0
878,Gold,GC,2016-08-02,0.20908351724939678,2152.25,2158.25,2145.25,2156.75
879,Gold,GC,2016-08-03,0.16228121015416264,2156.75,2164.25,2154.0,2160.25
880,Gold,GC,2016-08-04,0.8335262792313074,2159.5,2178.5,2159.25,2177.5
881,Gold,GC,2016-08-07,0.0229779411764639,2176.0,2183.0,2173.25,2176.5
882,Gold,GC,2016-08-08,0.10340073529411598,2176.0,2183.5,2173.75,2178.25
883,Gold,GC,2016-08-09,-0.24104683195592713,2178.0,2181.5,2167.75,2172.75
884,Gold,GC,2016-08-10,0.425776754890677,2172.5,2185.25,2170.0,2181.75
885,Gold,GC,2016-08-11,-0.02291738283487632,2181.75,2184.0,2175.5,2181.25
886,Gold,GC,2016-08-14,0.21781497191332733,2180.75,2190.75,2180.5,2185.5
887,Gold,GC,2016-08-15,-0.35452881976212325,2186.0,2186.25,2175.25,2178.25
888,Gold,GC,2016-08-16,0.14925373134327913,2177.5,2182.0,2165.5,2180.75
889,Gold,GC,2016-08-17,0.10317551301157835,2180.75,2184.5,2176.25,2183.0
890,Gold,GC,2016-08-18,-0.04579803068467925,2183.5,2184.25,2172.5,2182.5
891,Gold,GC,2016-08-21,-0.03437607425232159,2181.75,2184.5,2173.5,2181.0
892,Gold,GC,2016-08-22,0.21781497191332733,2180.75,2191.5,2179.25,2185.5
893,Gold,GC,2016-08-23,-0.4803843074459593,2185.75,2187.75,2168.75,2175.25
894,Gold,GC,2016-08-24,-0.02298850574712219,2175.0,2177.25,2167.5,2174.5
895,Gold,GC,2016-08-25,-0.31048758049678327,2174.0,2186.75,2157.5,2167.25
896,Gold,GC,2016-08-28,0.5651020643524447,2167.75,2182.25,2164.5,2180.0
897,Gold,GC,2016-08-29,-0.1949541284403722,2180.0,2181.5,2168.5,2175.75
898,Gold,GC,2016-08-30,-0.3332184304262853,2175.75,2176.25,2159.5,2168.5
899,Gold,GC,2016-08-31,-0.12678653757491531,2169.0,2177.25,2154.75,2166.25
900,Gold,GC,2016-09-01,0.600115406808996,2166.25,2183.75,2164.25,2179.25
901,Gold,GC,2016-09-04,-0.022943673282085797,2179.25,2182.25,2175.0,2178.75
902,Gold,GC,2016-09-05,0.29833620195066146,2178.75,2186.25,2173.0,2185.25
903,Gold,GC,2016-09-06,-0.022880677268048544,2185.25,2186.75,2177.5,2184.75
904,Gold,GC,2016-09-07,-0.29755092698557917,2184.5,2189.25,2175.75,2178.0
905,Gold,GC,2016-09-08,-2.5688284759820306,2170.25,2171.75,2113.25,2114.5
906,Gold,GC,2016-09-11,1.7019264862309456,2115.25,2156.0,2100.25,2151.25
907,Gold,GC,2016-09-12,-1.162520344106028,2150.5,2150.75,2112.25,2125.5
908,Gold,GC,2016-09-13,-0.43529411764706083,2125.0,2134.5,2112.0,2115.75
909,Gold,GC,2016-09-14,1.0283687943262407,2115.0,2144.5,2107.75,2136.75
910,Gold,GC,2016-09-15,-0.18722209220688057,2136.5,2137.0,2123.0,2132.5
911,Gold,GC,2016-09-18,0.05862351975612512,2132.25,2146.75,2127.75,2133.5
912,Gold,GC,2016-09-19,-0.17574692442882167,2133.75,2143.5,2129.0,2130.0
913,Gold,GC,2016-09-20,1.232394366197184,2130.0,2157.5,2126.25,2156.25
914,Gold,GC,2016-09-21,0.5797101449275317,2156.25,2172.75,2152.75,2168.75
915,Gold,GC,2016-09-22,-0.4957915369537602,2168.25,2169.5,2156.0,2157.5
916,Gold,GC,2016-09-25,-0.765217391304347,2156.25,2159.5,2136.75,2139.75
917,Gold,GC,2016-09-26,0.5960032721748263,2139.25,2154.0,2132.75,2152.0
918,Gold,GC,2016-09-27,0.4995353159851277,2152.0,2165.25,2144.0,2162.75
919,Gold,GC,2016-09-28,-0.6705977569661172,2162.25,2167.0,2137.25,2147.75
920,Gold,GC,2016-09-29,0.5242922055225421,2145.75,2168.25,2135.75,2157.0
921,Gold,GC,2016-10-02,-0.2084539664157461,2158.75,2164.0,2146.75,2154.25
922,Gold,GC,2016-10-03,-0.4643064422518819,2153.75,2159.75,2136.0,2143.75
923,Gold,GC,2016-10-04,0.44304535385333566,2144.25,2158.0,2141.0,2153.75
924,Gold,GC,2016-10-05,0.11610356437942926,2153.25,2157.25,2143.25,2155.75
925,Gold,GC,2016-10-06,-0.4059853845261614,2155.25,2161.5,2138.0,2146.5
926,Gold,GC,2016-10-09,0.34851301115241995,2152.0,2163.5,2148.5,2159.5
927,Gold,GC,2016-10-10,-1.203982403334109,2159.5,2160.75,2121.75,2133.5
928,Gold,GC,2016-10-11,-0.23441162681669425,2133.0,2140.75,2126.25,2128.0
929,Gold,GC,2016-10-12,-0.0822465045235532,2127.75,2132.25,2107.75,2126.0
930,Gold,GC,2016-10-13,0.0,2126.25,2143.25,2122.25,2126.25
931,Gold,GC,2016-10-16,-0.21164021164021563,2126.25,2130.0,2116.75,2121.75
932,Gold,GC,2016-10-17,0.4475853945818642,2122.5,2139.75,2120.25,2132.0
933,Gold,GC,2016-10-18,0.304949566033315,2131.5,2142.5,2126.5,2138.0
934,Gold,GC,2016-10-19,-0.03508771929824661,2137.5,2144.5,2126.75,2136.75
935,Gold,GC,2016-10-20,0.0,2136.0,2138.5,2123.25,2136.0
936,Gold,GC,2016-10-23,0.39775386055217155,2137.0,2149.0,2134.75,2145.5
937,Gold,GC,2016-10-24,-0.3730038466021739,2144.75,2149.75,2135.25,2136.75
938,Gold,GC,2016-10-25,-0.058541154431566156,2135.25,2140.0,2124.75,2134.0
939,Gold,GC,2016-10-26,-0.2694786174575228,2133.75,2143.75,2122.5,2128.0
940,Gold,GC,2016-10-27,-0.164531672346925,2127.25,2135.25,2112.5,2123.75
941,Gold,GC,2016-10-30,0.16509433962264097,2120.0,2130.5,2114.75,2123.5
942,Gold,GC,2016-10-31,-1.0124793972215684,2123.5,2129.5,2091.0,2102.0
943,Gold,GC,2016-11-01,-0.5708169818052085,2102.25,2106.5,2087.25,2090.25
944,Gold,GC,2016-11-02,-0.239434933556808,2088.25,2098.75,2079.75,2083.25
945,Gold,GC,2016-11-03,-0.11996161228407232,2084.0,2094.25,2078.75,2081.5
946,Gold,GC,2016-11-06,1.1514719848053119,2106.0,2130.75,2102.75,2130.25
947,Gold,GC,2016-11-07,0.31705025833724676,2129.0,2143.25,2119.0,2135.75
948,Gold,GC,2016-11-08,1.0523854069223546,2138.0,2166.75,2028.5,2160.5
949,Gold,GC,2016-11-09,0.23153507756424574,2159.5,2180.5,2147.75,2164.5
950,Gold,GC,2016-11-10,-0.2078521939953788,2165.0,2170.5,2148.5,2160.5
951,Gold,GC,2016-11-13,-0.16170016170016765,2164.5,2174.5,2152.25,2161.0
952,Gold,GC,2016-11-14,0.8329477093937925,2161.0,2179.75,2158.5,2179.0
953,Gold,GC,2016-11-15,-0.30977512620468417,2179.0,2185.0,2168.75,2172.25
954,Gold,GC,2016-11-16,0.5753739930955106,2172.5,2185.5,2171.75,2185.0
955,Gold,GC,2016-11-17,-0.1717032967032992,2184.0,2187.5,2176.5,2180.25
956,Gold,GC,2016-11-20,0.6538196834136301,2179.5,2196.5,2178.5,2193.75
957,Gold,GC,2016-11-21,0.37615410919868,2193.25,2203.0,2191.75,2201.5
958,Gold,GC,2016-11-22,-0.011357183418510886,2201.25,2203.5,2192.0,2201.0
959,Gold,GC,2016-11-23,0.22716946842344043,2201.0,2207.0,2197.5,2206.0
960,Gold,GC,2016-11-24,0.2379603399433421,2206.25,2211.75,2202.5,2211.5
961,Gold,GC,2016-11-27,-0.36231884057970376,2208.0,2209.5,2198.25,2200.0
962,Gold,GC,2016-11-28,0.14771048744461268,2200.25,2209.5,2196.25,2203.5
963,Gold,GC,2016-11-29,-0.20424373085215564,2203.25,2213.75,2197.25,2198.75
964,Gold,GC,2016-11-30,-0.37508524664696097,2199.5,2203.0,2186.0,2191.25
965,Gold,GC,2016-12-01,0.022825838849584557,2190.5,2197.25,2184.25,2191.0
966,Gold,GC,2016-12-04,0.9729853479853432,2184.0,2208.75,2179.0,2205.25
967,Gold,GC,2016-12-05,0.29478458049887024,2205.0,2212.0,2200.25,2211.5
968,Gold,GC,2016-12-06,1.1418880723572613,2211.25,2241.25,2206.75,2236.5
969,Gold,GC,2016-12-07,0.503018108651915,2236.5,2251.5,2232.5,2247.75
970,Gold,GC,2016-12-08,0.6357349988846721,2241.5,2255.75,2239.75,2255.75
971,Gold,GC,2016-12-11,-0.21061966522557896,2255.25,2264.75,2246.75,2250.5
