,Instrument,Ticker,Date,% change,open,high,low,close
648,Gold,GC,2015-05-28,0.20200319838397718,1188.1,1194.4,1186.0,1190.5
649,Gold,GC,2015-05-31,-0.04202386955790871,1189.8,1204.7,1184.0,1189.3
650,Gold,GC,2015-06-01,0.3110550651534254,1189.5,1196.4,1185.8,1193.2
651,Gold,GC,2015-06-02,-0.695258837326179,1193.8,1195.6,1179.1,1185.5
652,Gold,GC,2015-06-03,-0.7927137797267534,1185.8,1186.6,1172.4,1176.4
653,Gold,GC,2015-06-04,-0.39949001274968055,1176.5,1178.0,1162.1,1171.8
654,Gold,GC,2015-06-07,0.20498804236419232,1170.8,1177.1,1168.5,1173.2
655,Gold,GC,2015-06-08,0.23013978861234818,1173.2,1182.3,1171.8,1175.9
656,Gold,GC,2015-06-09,0.7909508419799209,1175.8,1191.8,1174.3,1185.1
657,Gold,GC,2015-06-10,-0.35422113519440757,1185.7,1187.4,1174.8,1181.5
658,Gold,GC,2015-06-11,0.0,1180.8,1183.7,1175.6,1180.8
659,Gold,GC,2015-06-14,0.4830508474576334,1180.0,1190.2,1171.9,1185.7
660,Gold,GC,2015-06-15,-0.3627773559436349,1185.3,1187.4,1175.4,1181.0
661,Gold,GC,2015-06-16,0.29633392600118214,1181.1,1188.8,1173.9,1184.6
662,Gold,GC,2015-06-17,1.46090187468333,1184.2,1205.7,1183.1,1201.5
663,Gold,GC,2015-06-18,-0.16641704110500655,1201.8,1204.0,1198.0,1199.8
664,Gold,GC,2015-06-21,-1.1919646578311216,1199.7,1200.8,1181.6,1185.4
665,Gold,GC,2015-06-22,-0.658061250316365,1185.3,1187.7,1175.6,1177.5
666,Gold,GC,2015-06-23,-0.26324728260868824,1177.6,1179.7,1168.1,1174.5
667,Gold,GC,2015-06-24,-0.14479175538708944,1174.1,1177.3,1170.5,1172.4
668,Gold,GC,2015-06-25,0.1023454157782453,1172.5,1178.0,1167.1,1173.7
669,Gold,GC,2015-06-28,-0.24524312896407707,1182.5,1187.6,1173.2,1179.6
670,Gold,GC,2015-06-29,-0.6526529920325572,1179.8,1180.0,1165.4,1172.1
671,Gold,GC,2015-06-30,-0.3923575571477329,1172.4,1174.4,1166.7,1167.8
672,Gold,GC,2015-07-01,-0.2140960863235506,1167.7,1169.2,1155.8,1165.2
673,Gold,GC,2015-07-02,0.22313765877102298,1165.2,1169.3,1163.7,1167.8
674,Gold,GC,2015-07-05,-0.3324241391067204,1173.2,1174.4,1161.9,1169.3
675,Gold,GC,2015-07-06,-1.223477070499655,1168.8,1170.0,1146.8,1154.5
676,Gold,GC,2015-07-07,0.3032928942807587,1154.0,1163.8,1145.9,1157.5
677,Gold,GC,2015-07-08,0.1123110151187916,1157.5,1166.9,1155.1,1158.8
678,Gold,GC,2015-07-09,0.31069301803745475,1158.7,1164.5,1156.4,1162.3
679,Gold,GC,2015-07-12,-0.4559924288049473,1162.3,1163.9,1149.8,1157.0
680,Gold,GC,2015-07-13,-0.23336214347450834,1157.0,1159.1,1151.8,1154.3
681,Gold,GC,2015-07-14,-0.4766444232602396,1153.9,1155.8,1141.9,1148.4
682,Gold,GC,2015-07-15,-0.2093875414412878,1146.2,1148.2,1140.6,1143.8
683,Gold,GC,2015-07-16,-1.0486760464912948,1144.3,1144.5,1129.6,1132.3
684,Gold,GC,2015-07-19,-3.152596255740022,1132.4,1132.5,1080.0,1096.7
685,Gold,GC,2015-07-20,0.182149362477233,1098.0,1108.8,1095.9,1100.0
686,Gold,GC,2015-07-21,-0.6453958731024301,1100.1,1102.3,1085.6,1093.0
687,Gold,GC,2015-07-22,-0.36583135174683434,1093.4,1104.9,1086.1,1089.4
688,Gold,GC,2015-07-23,0.8260670032124864,1089.5,1100.9,1072.3,1098.5
689,Gold,GC,2015-07-26,-0.46422719825231695,1098.6,1104.4,1087.7,1093.5
690,Gold,GC,2015-07-27,0.03655972945800556,1094.1,1098.2,1090.7,1094.5
691,Gold,GC,2015-07-28,0.11877569666513921,1094.5,1100.9,1088.9,1095.8
692,Gold,GC,2015-07-29,-0.7751231077877065,1096.6,1098.2,1081.5,1088.1
693,Gold,GC,2015-07-30,0.6711409395973078,1087.7,1103.0,1079.2,1095.0
694,Gold,GC,2015-08-02,-0.8675006848689719,1095.1,1098.0,1085.1,1085.6
695,Gold,GC,2015-08-03,0.15663871740532898,1085.3,1094.4,1080.2,1087.0
696,Gold,GC,2015-08-04,-0.303504092706703,1087.3,1091.7,1082.0,1084.0
697,Gold,GC,2015-08-05,0.45198782400147763,1084.1,1093.3,1082.7,1089.0
698,Gold,GC,2015-08-06,0.41329904481999336,1088.8,1098.9,1081.4,1093.3
699,Gold,GC,2015-08-09,0.8867355334125335,1093.9,1108.5,1093.0,1103.6
700,Gold,GC,2015-08-10,0.38956332668961124,1103.8,1119.1,1093.3,1108.1
701,Gold,GC,2015-08-11,1.5159718462371359,1108.2,1125.5,1101.1,1125.0
702,Gold,GC,2015-08-12,-0.977603981514406,1125.2,1126.3,1112.8,1114.2
703,Gold,GC,2015-08-13,-0.12560559842094676,1114.6,1120.4,1111.1,1113.2
704,Gold,GC,2015-08-16,0.3053435114503884,1113.5,1122.2,1112.9,1116.9
705,Gold,GC,2015-08-17,-0.01790189760114913,1117.2,1120.4,1108.5,1117.0
706,Gold,GC,2015-08-18,1.4679556032939303,1117.2,1134.3,1115.5,1133.6
707,Gold,GC,2015-08-19,1.70299126444894,1133.3,1153.7,1132.1,1152.6
708,Gold,GC,2015-08-20,0.5722708748808003,1153.3,1167.9,1148.5,1159.9
709,Gold,GC,2015-08-23,-0.4999138079641341,1160.2,1169.8,1145.1,1154.4
710,Gold,GC,2015-08-24,-1.3671368002076605,1155.7,1156.3,1134.0,1139.9
711,Gold,GC,2015-08-25,-1.315904903938943,1139.9,1146.0,1116.9,1124.9
712,Gold,GC,2015-08-26,0.0,1125.0,1128.5,1117.0,1125.0
713,Gold,GC,2015-08-27,0.7915332621842737,1124.4,1140.3,1123.1,1133.3
714,Gold,GC,2015-08-30,0.10594155557518548,1132.7,1136.3,1125.0,1133.9
715,Gold,GC,2015-08-31,0.4850943729052801,1133.8,1147.3,1133.8,1139.3
716,Gold,GC,2015-09-01,-0.509218612818259,1139.0,1141.9,1131.2,1133.2
717,Gold,GC,2015-09-02,-0.7677373808683399,1133.2,1133.8,1121.0,1124.5
718,Gold,GC,2015-09-03,-0.19564250778122982,1124.5,1133.1,1115.7,1122.3
719,Gold,GC,2015-09-06,-0.4096170970614281,1123.0,1124.1,1114.7,1118.4
720,Gold,GC,2015-09-07,0.2504248278329584,1118.1,1126.0,1117.6,1120.9
721,Gold,GC,2015-09-08,-1.400535236396081,1121.0,1124.7,1100.1,1105.3
722,Gold,GC,2015-09-09,0.3979379578547366,1105.7,1114.1,1102.5,1110.1
723,Gold,GC,2015-09-10,-0.20716987930101993,1110.2,1111.9,1097.7,1107.9
724,Gold,GC,2015-09-13,0.05420054200540392,1107.0,1109.8,1102.6,1107.6
725,Gold,GC,2015-09-14,-0.25291301598770133,1107.1,1108.5,1101.5,1104.3
726,Gold,GC,2015-09-15,1.2676566461427115,1104.4,1123.7,1103.0,1118.4
727,Gold,GC,2015-09-16,1.0279789040850886,1118.7,1136.0,1114.7,1130.2
728,Gold,GC,2015-09-17,0.8053097345132585,1130.0,1141.5,1126.9,1139.1
729,Gold,GC,2015-09-20,-0.5356986036708662,1138.7,1139.4,1128.7,1132.6
730,Gold,GC,2015-09-21,-0.7681440932367849,1132.6,1136.1,1120.5,1123.9
731,Gold,GC,2015-09-22,0.5072076882007508,1123.8,1134.0,1121.1,1129.5
732,Gold,GC,2015-09-23,2.061946902654867,1130.0,1156.4,1129.5,1153.3
733,Gold,GC,2015-09-24,-0.4778453518679413,1151.0,1151.1,1140.1,1145.5
734,Gold,GC,2015-09-27,-1.127425275301519,1144.2,1147.0,1127.3,1131.3
735,Gold,GC,2015-09-28,-0.3977373165988922,1131.4,1134.3,1123.5,1126.9
736,Gold,GC,2015-09-29,-1.126685592618884,1127.2,1127.7,1110.8,1114.5
737,Gold,GC,2015-09-30,-0.16150740242261463,1114.5,1118.5,1110.3,1112.7
738,Gold,GC,2015-10-01,2.2561797752808843,1112.5,1140.9,1103.8,1137.6
739,Gold,GC,2015-10-04,-0.16710642040459334,1137.0,1141.6,1129.6,1135.1
740,Gold,GC,2015-10-05,1.0663611527275947,1134.7,1151.0,1134.5,1146.8
741,Gold,GC,2015-10-06,-0.1308329699084112,1146.5,1153.6,1141.3,1145.0
742,Gold,GC,2015-10-07,-0.5938864628820966,1145.0,1150.9,1135.9,1138.2
743,Gold,GC,2015-10-08,1.537650470081715,1138.1,1159.3,1138.0,1155.6
744,Gold,GC,2015-10-11,0.7359307359307365,1155.0,1168.6,1154.3,1163.5
745,Gold,GC,2015-10-12,0.49019607843138147,1162.8,1168.6,1151.3,1168.5
746,Gold,GC,2015-10-13,1.3439479541174535,1168.2,1189.9,1162.5,1183.9
747,Gold,GC,2015-10-14,-0.08445945945945255,1184.0,1191.7,1173.9,1183.0
748,Gold,GC,2015-10-15,-0.4397463002114108,1182.5,1184.8,1174.3,1177.3
749,Gold,GC,2015-10-18,-0.5353046138159812,1176.9,1178.2,1168.3,1170.6
750,Gold,GC,2015-10-19,0.44421664103879266,1170.6,1181.4,1167.2,1175.8
751,Gold,GC,2015-10-20,-0.7486176095278552,1175.5,1179.3,1163.2,1166.7
752,Gold,GC,2015-10-21,-0.07713404182376848,1166.8,1171.8,1161.4,1165.9
753,Gold,GC,2015-10-22,-0.16296423363925783,1165.9,1179.4,1158.6,1164.0
754,Gold,GC,2015-10-25,-0.07733287506442821,1163.8,1169.6,1162.0,1162.9
755,Gold,GC,2015-10-26,0.34393809114359897,1163.0,1168.8,1160.5,1167.0
756,Gold,GC,2015-10-27,-0.9428302048512904,1166.7,1183.1,1152.1,1155.7
757,Gold,GC,2015-10-28,-0.9168757027938739,1156.1,1162.5,1144.2,1145.5
758,Gold,GC,2015-10-29,-0.4273504273504187,1146.6,1149.8,1138.4,1141.7
759,Gold,GC,2015-11-01,-0.6921931131166019,1141.3,1142.7,1132.2,1133.4
760,Gold,GC,2015-11-02,-1.3858239915261805,1132.9,1138.0,1113.6,1117.2
761,Gold,GC,2015-11-03,-0.9307320565598758,1117.4,1122.3,1105.6,1107.0
762,Gold,GC,2015-11-04,-0.34333212865919904,1106.8,1111.3,1102.2,1103.0
763,Gold,GC,2015-11-05,-1.2962291515590891,1103.2,1109.7,1084.5,1088.9
764,Gold,GC,2015-11-08,0.21118354604722356,1089.1,1094.9,1087.4,1091.4
765,Gold,GC,2015-11-09,-0.19251925192519082,1090.8,1094.8,1084.0,1088.7
766,Gold,GC,2015-11-10,-0.25723472668809677,1088.5,1093.5,1083.2,1085.7
767,Gold,GC,2015-11-11,-0.08291873963516139,1085.4,1089.0,1073.0,1084.5
768,Gold,GC,2015-11-12,-0.009229349330851733,1083.5,1088.0,1078.2,1083.4
769,Gold,GC,2015-11-15,-0.5790973435058646,1087.9,1097.4,1080.5,1081.6
770,Gold,GC,2015-11-16,-1.210273466371035,1082.4,1085.1,1064.4,1069.3
771,Gold,GC,2015-11-17,-0.06540833489067666,1070.2,1074.6,1062.0,1069.5
772,Gold,GC,2015-11-18,1.1222294959319186,1069.3,1086.6,1068.3,1081.3
773,Gold,GC,2015-11-19,-0.2778549597110356,1079.7,1087.2,1074.9,1076.7
774,Gold,GC,2015-11-22,-0.7617985878855507,1076.4,1076.5,1065.0,1068.2
775,Gold,GC,2015-11-23,0.5989705194197654,1068.5,1080.7,1068.1,1074.9
776,Gold,GC,2015-11-24,-0.42790697674416833,1075.0,1080.4,1067.1,1070.4
777,Gold,GC,2015-11-25,0.04670278348588397,1070.6,1073.9,1068.7,1071.1
778,Gold,GC,2015-11-26,-1.3912231559290547,1071.0,1072.9,1051.6,1056.1
779,Gold,GC,2015-11-29,0.7575757575757507,1056.0,1069.1,1052.2,1064.0
780,Gold,GC,2015-11-30,0.347548374976526,1064.6,1074.0,1062.6,1068.3
781,Gold,GC,2015-12-01,-1.4233542466523232,1067.9,1071.0,1049.4,1052.7
782,Gold,GC,2015-12-02,0.7214048410061622,1053.5,1064.5,1045.4,1061.1
783,Gold,GC,2015-12-03,2.2410546139359724,1062.0,1088.3,1057.2,1085.8
784,Gold,GC,2015-12-06,-1.363426992169508,1085.5,1086.1,1065.0,1070.7
785,Gold,GC,2015-12-07,0.4113302795175997,1069.7,1078.4,1066.8,1074.1
786,Gold,GC,2015-12-08,-0.21409289770082296,1074.3,1085.0,1068.7,1072.0
787,Gold,GC,2015-12-09,-0.06531678641411531,1071.7,1076.0,1068.8,1071.0
788,Gold,GC,2015-12-10,0.21467239126376114,1071.4,1079.1,1061.7,1073.7
789,Gold,GC,2015-12-13,-1.2488350419385057,1073.0,1077.3,1058.1,1059.6
790,Gold,GC,2015-12-14,0.0566144555576642,1059.8,1067.9,1057.4,1060.4
791,Gold,GC,2015-12-15,1.0563048193907463,1060.3,1077.9,1060.2,1071.5
792,Gold,GC,2015-12-16,-2.0611826151837533,1072.2,1072.7,1046.8,1050.1
793,Gold,GC,2015-12-17,1.340941512125525,1051.5,1071.0,1050.0,1065.6
794,Gold,GC,2015-12-20,1.1734885467517842,1065.2,1081.4,1063.1,1077.7
795,Gold,GC,2015-12-21,-0.5751391465677216,1078.0,1080.3,1071.2,1071.8
796,Gold,GC,2015-12-22,-0.21455223880596463,1072.0,1074.9,1067.6,1069.7
797,Gold,GC,2015-12-23,0.5796559461481081,1069.6,1076.6,1069.5,1075.8
798,Gold,GC,2015-12-27,-0.6231398809523796,1075.2,1076.5,1065.7,1068.5
799,Gold,GC,2015-12-28,0.018721332958904213,1068.3,1074.6,1066.7,1068.5
800,Gold,GC,2015-12-29,-0.7302003370155319,1068.2,1071.5,1058.5,1060.4
801,Gold,GC,2015-12-30,-0.009428625306426852,1060.6,1062.7,1056.5,1060.5
802,Gold,GC,2016-01-03,1.1681582666038821,1061.5,1083.0,1061.0,1073.9
803,Gold,GC,2016-01-04,0.32603632976245933,1073.5,1081.5,1071.9,1077.0
804,Gold,GC,2016-01-05,1.5323179791976287,1076.8,1094.9,1074.4,1093.3
805,Gold,GC,2016-01-06,1.3714912681722495,1093.7,1109.9,1091.1,1108.7
806,Gold,GC,2016-01-07,-0.42388167388168085,1108.8,1113.1,1091.8,1104.1
807,Gold,GC,2016-01-10,-0.8970641536788548,1103.6,1108.3,1093.1,1093.7
808,Gold,GC,2016-01-11,-0.7312614259597865,1094.0,1099.1,1083.1,1086.0
809,Gold,GC,2016-01-12,0.5980861244019167,1086.8,1095.6,1079.4,1093.3
810,Gold,GC,2016-01-13,-1.399049012435981,1093.6,1095.4,1071.1,1078.3
811,Gold,GC,2016-01-14,0.8710155670867152,1079.2,1097.5,1076.0,1088.6
812,Gold,GC,2016-01-17,-0.03672082989073999,1089.3,1093.3,1087.3,1088.9
813,Gold,GC,2016-01-18,-0.15610651974287748,1089.0,1094.5,1082.1,1087.3
814,Gold,GC,2016-01-19,1.2600018394187487,1087.3,1109.9,1087.1,1101.0
815,Gold,GC,2016-01-20,0.04541738577528065,1100.9,1104.8,1092.5,1101.4
816,Gold,GC,2016-01-21,-0.3086419753086318,1101.6,1103.5,1094.4,1098.2
817,Gold,GC,2016-01-24,0.9382401165968162,1097.8,1109.2,1097.6,1108.1
818,Gold,GC,2016-01-25,1.0557661072008813,1108.2,1123.2,1107.2,1119.9
819,Gold,GC,2016-01-26,0.44646843468167674,1119.9,1128.0,1114.9,1124.9
820,Gold,GC,2016-01-27,-0.941218256082422,1126.2,1126.4,1110.2,1115.6
821,Gold,GC,2016-01-28,0.3229278794402717,1114.8,1118.9,1108.5,1118.4
822,Gold,GC,2016-01-31,0.94812164579605,1118.0,1130.2,1115.3,1128.6
823,Gold,GC,2016-02-01,0.09747452370402243,1128.5,1131.5,1122.6,1129.6
824,Gold,GC,2016-02-02,1.2041792102000954,1129.4,1146.2,1124.8,1143.0
825,Gold,GC,2016-02-03,1.1816192560175125,1142.5,1157.9,1139.7,1156.0
826,Gold,GC,2016-02-04,1.5921086787228376,1155.7,1175.0,1145.5,1174.1
827,Gold,GC,2016-02-07,1.3287904599659157,1174.0,1201.4,1164.5,1189.6
828,Gold,GC,2016-02-08,-0.008406893652789904,1189.5,1199.3,1185.9,1189.4
829,Gold,GC,2016-02-09,0.6472219887366606,1189.7,1198.1,1181.6,1197.4
830,Gold,GC,2016-02-10,4.133611691022963,1197.5,1263.9,1196.3,1247.0
831,Gold,GC,2016-02-11,-0.6895998717023417,1247.1,1248.7,1232.9,1238.5
832,Gold,GC,2016-02-14,-2.0014585527914903,1234.1,1234.1,1202.7,1209.4
833,Gold,GC,2016-02-15,-0.7028278485199166,1209.4,1217.6,1191.5,1200.9
834,Gold,GC,2016-02-16,0.5907313420417637,1201.9,1214.4,1196.2,1209.0
835,Gold,GC,2016-02-17,1.8023976849937924,1209.5,1240.6,1201.3,1231.3
836,Gold,GC,2016-02-18,-0.37361923326837143,1231.2,1235.3,1220.6,1226.6
837,Gold,GC,2016-02-21,-1.4671122340859029,1226.9,1226.9,1202.5,1208.9
838,Gold,GC,2016-02-22,1.4145090578211494,1208.9,1229.0,1207.6,1226.0
839,Gold,GC,2016-02-23,0.2773246329526984,1226.0,1254.3,1222.4,1229.4
840,Gold,GC,2016-02-24,0.3905932134429122,1228.9,1244.4,1221.8,1233.7
841,Gold,GC,2016-02-25,-0.78701825557809,1232.5,1241.3,1212.0,1222.8
842,Gold,GC,2016-02-28,1.3245033112582831,1223.1,1241.8,1216.3,1239.3
843,Gold,GC,2016-02-29,-0.5004439422068003,1238.9,1249.3,1227.7,1232.7
844,Gold,GC,2016-03-01,0.6654223809137392,1232.3,1244.8,1225.1,1240.5
845,Gold,GC,2016-03-02,1.9422952933591375,1240.8,1269.3,1238.0,1264.9
846,Gold,GC,2016-03-03,-0.35584374505772587,1264.6,1280.7,1250.1,1260.1
847,Gold,GC,2016-03-06,0.5950019833399409,1260.5,1274.1,1257.4,1268.0
848,Gold,GC,2016-03-07,-0.3867708579998492,1266.9,1279.0,1261.0,1262.0
849,Gold,GC,2016-03-08,-0.6575819996830887,1262.2,1265.7,1243.6,1253.9
850,Gold,GC,2016-03-09,1.547419637871883,1253.7,1274.3,1237.5,1273.1
851,Gold,GC,2016-03-10,-1.6430817610063002,1272.0,1287.8,1249.0,1251.1
852,Gold,GC,2016-03-13,-1.1911423774882195,1250.9,1261.9,1229.9,1236.0
853,Gold,GC,2016-03-14,-0.3395311236863421,1237.0,1238.7,1226.0,1232.8
854,Gold,GC,2016-03-15,2.4328927094315134,1233.1,1264.8,1227.0,1263.1
855,Gold,GC,2016-03-16,-0.26941362916006995,1262.0,1271.9,1255.2,1258.6
856,Gold,GC,2016-03-17,-0.13516736900692194,1257.7,1267.7,1248.4,1256.0
857,Gold,GC,2016-03-20,-0.884321223709378,1255.2,1256.7,1241.2,1244.1
858,Gold,GC,2016-03-21,0.361649119987149,1244.3,1260.9,1242.8,1248.8
859,Gold,GC,2016-03-22,-2.274729675610743,1248.5,1249.8,1215.4,1220.1
860,Gold,GC,2016-03-23,-0.3276808388629462,1220.7,1224.2,1211.2,1216.7
861,Gold,GC,2016-03-27,0.47697368421052033,1216.0,1223.2,1206.0,1221.8
862,Gold,GC,2016-03-28,1.725124683182088,1223.1,1245.2,1217.0,1244.2
863,Gold,GC,2016-03-29,-1.3193885760257587,1243.0,1246.8,1224.9,1226.6
864,Gold,GC,2016-03-30,0.6112469437652805,1227.0,1242.3,1225.1,1234.5
865,Gold,GC,2016-03-31,-0.850822461712994,1234.1,1237.2,1210.3,1223.6
866,Gold,GC,2016-04-03,-0.49059689288634445,1223.0,1224.1,1215.7,1217.0
867,Gold,GC,2016-04-04,1.2981677758606764,1217.1,1238.8,1216.0,1232.9
868,Gold,GC,2016-04-05,-0.697712153172148,1232.6,1233.8,1217.2,1224.0
869,Gold,GC,2016-04-06,1.470588235294116,1224.0,1245.0,1224.0,1242.0
870,Gold,GC,2016-04-07,-0.13689805121597942,1241.8,1244.6,1231.0,1240.1
871,Gold,GC,2016-04-10,1.449508777580931,1241.8,1260.9,1241.6,1259.8
872,Gold,GC,2016-04-11,-0.19050642959197717,1259.8,1264.7,1253.0,1257.4
873,Gold,GC,2016-04-12,-1.0419980909958753,1257.2,1258.7,1241.4,1244.1
874,Gold,GC,2016-04-13,-1.1657822801093403,1243.8,1245.9,1225.4,1229.3
875,Gold,GC,2016-04-14,0.5942205942205874,1228.5,1237.6,1226.8,1235.8
876,Gold,GC,2016-04-17,-0.1860389873008188,1236.3,1243.3,1231.7,1234.0
877,Gold,GC,2016-04-18,1.4506848204878793,1233.9,1258.5,1229.0,1251.8
878,Gold,GC,2016-04-19,-0.4395428754095718,1251.3,1259.8,1244.0,1245.8
879,Gold,GC,2016-04-20,0.4017677782241833,1244.5,1272.4,1244.4,1249.5
880,Gold,GC,2016-04-21,-1.1854225070084112,1248.5,1254.2,1228.5,1233.7
881,Gold,GC,2016-04-24,0.3969218307007054,1234.5,1243.8,1231.3,1239.4
882,Gold,GC,2016-04-25,0.40329085336344406,1239.8,1246.5,1232.7,1244.8
883,Gold,GC,2016-04-26,0.12844183992935143,1245.7,1254.6,1240.7,1247.3
884,Gold,GC,2016-04-27,1.6676020203639723,1247.3,1271.7,1239.1,1268.1
885,Gold,GC,2016-04-28,2.121451104100956,1268.0,1299.0,1267.0,1294.9
886,Gold,GC,2016-05-01,0.01546551190844525,1293.2,1306.0,1289.6,1293.4
887,Gold,GC,2016-05-02,-0.40204113190041824,1293.4,1303.9,1284.0,1288.2
888,Gold,GC,2016-05-03,-0.4814786052652096,1287.7,1291.8,1273.6,1281.5
889,Gold,GC,2016-05-04,-0.12488292226039732,1281.2,1288.4,1270.6,1279.6
890,Gold,GC,2016-05-05,0.8129445790666807,1279.3,1297.7,1276.2,1289.7
891,Gold,GC,2016-05-08,-1.6553975285614229,1286.7,1289.5,1262.8,1265.4
892,Gold,GC,2016-05-09,0.15015015015013944,1265.4,1272.0,1258.3,1267.3
893,Gold,GC,2016-05-10,0.8995502248875624,1267.3,1280.8,1266.3,1278.7
894,Gold,GC,2016-05-11,-1.1412491206128266,1279.3,1282.5,1262.9,1264.7
895,Gold,GC,2016-05-12,0.7511068943706505,1264.8,1277.7,1264.0,1274.3
896,Gold,GC,2016-05-15,0.1885162202497952,1273.1,1290.4,1271.6,1275.5
897,Gold,GC,2016-05-16,0.42356263236331415,1274.9,1283.9,1270.1,1280.3
898,Gold,GC,2016-05-17,-1.6476651569576717,1280.6,1283.5,1256.0,1259.5
899,Gold,GC,2016-05-18,-0.2700341513779563,1259.1,1262.3,1244.6,1255.7
900,Gold,GC,2016-05-19,-0.2706359945872663,1256.3,1261.2,1249.6,1252.9
901,Gold,GC,2016-05-22,-0.19972836941759908,1251.7,1256.8,1243.5,1249.2
902,Gold,GC,2016-05-23,-1.7847138855542255,1249.5,1252.8,1226.2,1227.2
903,Gold,GC,2016-05-24,-0.24443901246638688,1227.3,1230.2,1217.7,1224.3
904,Gold,GC,2016-05-25,-0.3105590062111787,1223.6,1234.6,1218.4,1219.8
905,Gold,GC,2016-05-26,-0.5726908287654453,1222.3,1225.8,1209.0,1215.3
906,Gold,GC,2016-05-29,-0.6336927001892718,1215.1,1215.9,1201.5,1207.4
907,Gold,GC,2016-05-30,0.7780812846618801,1208.1,1220.6,1207.7,1217.5
908,Gold,GC,2016-05-31,-0.2216930782494586,1217.9,1222.9,1208.2,1215.2
909,Gold,GC,2016-06-01,-0.24673081667900476,1215.9,1220.0,1212.0,1212.9
910,Gold,GC,2016-06-02,2.778693931398422,1212.8,1247.4,1209.1,1246.5
911,Gold,GC,2016-06-05,0.1766358892011226,1245.5,1251.3,1242.1,1247.7
912,Gold,GC,2016-06-06,-0.1442307692307736,1248.0,1249.0,1236.9,1246.2
913,Gold,GC,2016-06-07,1.483560545308734,1247.0,1267.2,1245.5,1265.5
914,Gold,GC,2016-06-08,0.6247034635457993,1264.6,1274.4,1259.4,1272.5
915,Gold,GC,2016-06-09,0.3775068816358669,1271.5,1280.9,1267.3,1276.3
916,Gold,GC,2016-06-12,0.6649456309160655,1278.3,1290.3,1275.2,1286.8
917,Gold,GC,2016-06-13,0.17882133416264878,1286.2,1293.0,1278.6,1288.5
918,Gold,GC,2016-06-14,0.49685583417436874,1288.1,1300.0,1281.3,1294.5
919,Gold,GC,2016-06-15,-1.0424710424710355,1295.0,1318.9,1280.1,1281.5
920,Gold,GC,2016-06-16,1.4971927635682931,1282.4,1302.7,1278.8,1301.6
921,Gold,GC,2016-06-19,0.0,1293.0,1296.8,1280.8,1293.0
922,Gold,GC,2016-06-20,-1.6866537717601489,1292.5,1297.4,1267.1,1270.7
923,Gold,GC,2016-06-21,-0.19663363221644659,1271.4,1273.5,1263.8,1268.9
924,Gold,GC,2016-06-22,-0.6939515811055799,1268.1,1274.9,1256.9,1259.3
925,Gold,GC,2016-06-23,5.166228175077734,1254.3,1362.6,1252.8,1319.1
926,Gold,GC,2016-06-26,0.40081675867806155,1322.3,1340.0,1320.8,1327.6
927,Gold,GC,2016-06-27,-1.0389219302868327,1328.3,1329.5,1308.2,1314.5
928,Gold,GC,2016-06-28,0.6012634142628741,1313.9,1331.0,1313.3,1321.8
929,Gold,GC,2016-06-29,0.2800908402725213,1321.0,1326.5,1315.3,1324.7
930,Gold,GC,2016-06-30,1.517210144927546,1324.8,1347.0,1323.1,1344.9
931,Gold,GC,2016-07-03,0.6319702602230421,1345.0,1360.3,1338.5,1353.5
932,Gold,GC,2016-07-04,0.5848386141545774,1350.8,1359.9,1340.2,1358.7
933,Gold,GC,2016-07-05,0.567010309278345,1358.0,1377.5,1356.3,1365.7
934,Gold,GC,2016-07-06,-0.2855678406677953,1365.7,1372.9,1352.0,1361.8
935,Gold,GC,2016-07-07,0.4775900073475441,1361.0,1371.8,1336.3,1367.5
936,Gold,GC,2016-07-10,-0.9350573453137656,1368.9,1376.5,1351.8,1356.1
937,Gold,GC,2016-07-11,-1.666298016662978,1356.3,1358.9,1331.0,1333.7
938,Gold,GC,2016-07-12,0.6971514242878527,1334.0,1346.3,1328.1,1343.3
939,Gold,GC,2016-07-13,-0.6619561175157997,1344.5,1348.0,1320.4,1335.6
940,Gold,GC,2016-07-14,0.09727626459142868,1336.4,1339.5,1322.6,1337.7
941,Gold,GC,2016-07-17,-0.3224838758062134,1333.4,1336.0,1323.5,1329.1
942,Gold,GC,2016-07-18,0.2407644270559075,1329.1,1335.5,1325.8,1332.3
943,Gold,GC,2016-07-19,-1.2310463894310146,1332.2,1338.8,1312.5,1315.8
944,Gold,GC,2016-07-20,1.139644430937551,1316.2,1334.0,1310.7,1331.2
945,Gold,GC,2016-07-21,-0.6985128436232628,1331.4,1334.0,1319.4,1322.1
946,Gold,GC,2016-07-24,-0.559461707114238,1322.7,1323.4,1311.1,1315.3
947,Gold,GC,2016-07-25,0.35727860129227906,1315.5,1324.4,1313.6,1320.2
948,Gold,GC,2016-07-26,1.51526630805364,1319.9,1342.3,1315.6,1339.9
949,Gold,GC,2016-07-27,-0.40074211502782475,1347.5,1352.6,1339.2,1342.1
950,Gold,GC,2016-07-28,1.132047367245093,1342.7,1362.0,1335.0,1357.9
951,Gold,GC,2016-07-31,0.19893899204244292,1357.2,1361.9,1353.2,1359.9
952,Gold,GC,2016-08-01,0.7129207702484308,1360.6,1374.2,1353.7,1370.3
953,Gold,GC,2016-08-02,-0.43779642466253677,1370.5,1373.4,1360.6,1364.5
954,Gold,GC,2016-08-03,0.18319044478639057,1364.7,1371.4,1355.1,1367.2
955,Gold,GC,2016-08-04,-1.8870684610883615,1367.2,1371.0,1340.4,1341.4
